+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-05-02 |  95.93 |          |        |          |        |          |           |          | 10123.41 |
| 2000-05-03 |  93.68 | PCT-0.01 |  95.84 |          |        |      105 |     86.13 |  -227.13 |  9896.28 |
| 2000-05-04 |  94.39 |          |        |          |        |      105 |     86.30 |  -152.88 |  9970.53 |
| 2000-05-05 |  95.53 |          |        |          |        |      105 |     86.66 |   -32.76 | 10090.64 |
| 2000-05-08 |  94.81 |          |        |          |        |      105 |     87.07 |  -108.11 | 10015.30 |
| 2000-05-09 |  94.06 |          |        |          |        |      105 |     87.30 |  -187.82 |  9935.58 |
| 2000-05-10 |  91.93 |          |        |          |        |      105 |     87.35 |  -410.58 |  9712.82 |
| 2000-05-11 |  94.03 |          |        |          |        |      105 |     87.46 |  -190.00 |  9933.40 |
| 2000-05-12 |  95.05 |          |        |          |        |      105 |     87.60 |   -82.99 | 10040.41 |
| 2000-05-15 |  96.70 |          |        |   PNL    |  96.70 |      105 |     88.73 |    89.54 | 10212.94 |
| 2000-05-16 |  97.63 |          |        |          |        |          |           |          | 10212.94 |
| 2000-05-17 |  96.61 |          |        |          |        |          |           |          | 10212.94 |
| 2000-05-18 |  95.43 | PCT-0.01 |  96.93 |          |        |      105 |     89.85 |  -157.24 | 10055.70 |
| 2000-05-19 |  93.93 |          |        |          |        |      105 |     89.87 |  -314.49 |  9898.46 |
| 2000-05-22 |  93.22 |          |        |          |        |      105 |     89.88 |  -388.74 |  9824.21 |
| 2000-05-23 |  91.85 |          |        |          |        |      105 |     89.88 |  -532.88 |  9680.06 |
| 2000-05-24 |  93.35 |          |        |          |        |      105 |     90.09 |  -375.64 |  9837.31 |
| 2000-05-25 |  91.75 |          |        |          |        |      105 |     90.09 |  -543.80 |  9669.15 |
| 2000-05-26 |  91.85 |          |        |          |        |      105 |     90.09 |  -532.88 |  9680.06 |
| 2000-05-30 |  94.85 |          |        |          |        |      105 |     90.09 |  -218.39 |  9994.56 |
| 2000-05-31 |  95.05 |          |        |          |        |      105 |     90.09 |  -196.55 | 10016.39 |
| 2000-06-01 |  96.72 |          |        |          |        |      105 |     90.09 |   -21.83 | 10191.11 |
| 2000-06-02 |  98.40 |          |        |   PNL    |  98.40 |      105 |     91.72 |   155.06 | 10368.01 |
| 2000-06-05 |  97.92 |          |        |          |        |          |           |          | 10368.01 |
| 2000-06-06 |  97.49 |          |        |          |        |          |           |          | 10368.01 |
| 2000-06-07 |  98.16 |          |        |          |        |          |           |          | 10368.01 |
| 2000-06-08 |  97.78 |          |        |          |        |          |           |          | 10368.01 |
| 2000-06-09 |  97.57 |          |        |          |        |          |           |          | 10368.01 |
| 2000-06-12 |  96.43 |          |        |          |        |          |           |          | 10368.01 |
| 2000-06-13 |  98.24 | PCT-0.01 |  96.38 |   PNL    |  98.24 |      107 |     91.98 |   198.07 | 10566.08 |
| 2000-06-14 |  98.40 |          |        |          |        |          |           |          | 10566.08 |
| 2000-06-15 |  98.61 |          |        |          |        |          |           |          | 10566.08 |
| 2000-06-16 |  97.80 |          |        |          |        |          |           |          | 10566.08 |
| 2000-06-19 |  99.05 |          |        |          |        |          |           |          | 10566.08 |
| 2000-06-20 |  98.70 |          |        |          |        |          |           |          | 10566.08 |
| 2000-06-21 |  98.65 |          |        |          |        |          |           |          | 10566.08 |
| 2000-06-22 |  97.15 |          |        |          |        |          |           |          | 10566.08 |
| 2000-06-23 |  96.32 | PCT-0.01 |  97.28 |          |        |      108 |     92.04 |  -103.57 | 10462.50 |
| 2000-06-26 |  97.56 |          |        |   PNL    |  97.56 |      108 |     92.09 |    30.39 | 10596.47 |
| 2000-06-27 |  96.84 |          |        |          |        |          |           |          | 10596.47 |
| 2000-06-28 |  97.11 |          |        |          |        |          |           |          | 10596.47 |
| 2000-06-29 |  96.19 |          |        |          |        |          |           |          | 10596.47 |
| 2000-06-30 |  96.92 |          |        |          |        |          |           |          | 10596.47 |
| 2000-07-03 |  98.26 |          |        |          |        |          |           |          | 10596.47 |
| 2000-07-05 |  96.49 |          |        |          |        |          |           |          | 10596.47 |
| 2000-07-06 |  97.24 | PCT-0.01 |  96.69 |   PNL    |  97.24 |      109 |     92.69 |    59.08 | 10655.56 |
| 2000-07-07 |  98.80 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-10 |  98.63 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-11 |  98.84 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-12 |  99.49 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-13 |  99.93 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-14 | 100.91 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-17 | 100.74 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-18 |  99.92 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-19 |  99.11 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-20 | 100.49 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-21 |  98.53 |          |        |          |        |          |           |          | 10655.56 |
| 2000-07-24 |  97.97 | PCT-0.01 |  98.82 |          |        |      107 |     93.80 |   -91.46 | 10564.10 |
| 2000-07-25 |  98.28 |          |        |          |        |      107 |     93.84 |   -58.00 | 10597.56 |
| 2000-07-26 |  97.32 |          |        |          |        |      107 |     93.85 |  -160.61 | 10494.94 |
| 2000-07-27 |  96.99 |          |        |          |        |      107 |     93.85 |  -196.31 | 10459.25 |
| 2000-07-28 |  94.80 |          |        |          |        |      107 |     93.85 |  -430.53 | 10225.02 |
| 2000-07-31 |  95.40 |          |        |          |        |      107 |     93.85 |  -365.85 | 10289.71 |
| 2000-08-01 |  95.99 |          |        |          |        |      107 |     93.89 |  -303.39 | 10352.17 |
| 2000-08-02 |  96.47 |          |        |          |        |      107 |     94.08 |  -252.08 | 10403.47 |
| 2000-08-03 |  97.13 |          |        |          |        |      107 |     94.47 |  -180.69 | 10474.86 |
| 2000-08-04 |  97.65 |          |        |          |        |      107 |     94.70 |  -124.92 | 10530.64 |
| 2000-08-07 |  98.82 |          |        |   PNL    |  98.82 |      107 |     95.18 |     0.00 | 10655.56 |
| 2000-08-08 |  99.20 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-09 |  98.36 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-10 |  97.88 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-11 |  98.34 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-14 |  99.59 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-15 |  99.51 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-16 |  99.16 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-17 | 100.20 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-18 |  99.86 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-21 | 100.41 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-22 | 100.24 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-23 | 100.64 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-24 | 100.95 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-25 | 100.91 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-28 | 101.25 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-29 | 101.27 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-30 | 100.30 |          |        |          |        |          |           |          | 10655.56 |
| 2000-08-31 | 101.64 |          |        |          |        |          |           |          | 10655.56 |
| 2000-09-01 | 101.74 |          |        |          |        |          |           |          | 10655.56 |
| 2000-09-05 | 100.93 |          |        |          |        |          |           |          | 10655.56 |
| 2000-09-06 |  99.78 |          |        |          |        |          |           |          | 10655.56 |
| 2000-09-07 | 100.64 | PCT-0.01 | 100.24 |   PNL    | 100.64 |      106 |     96.44 |    41.99 | 10697.55 |
| 2000-09-08 |  99.95 |          |        |          |        |          |           |          | 10697.55 |
| 2000-09-11 |  99.80 |          |        |          |        |          |           |          | 10697.55 |
| 2000-09-12 |  99.07 |          |        |          |        |          |           |          | 10697.55 |
| 2000-09-13 |  99.33 |          |        |          |        |          |           |          | 10697.55 |
| 2000-09-14 |  99.83 |          |        |          |        |          |           |          | 10697.55 |
| 2000-09-15 |  97.65 |          |        |          |        |          |           |          | 10697.55 |
| 2000-09-18 |  96.75 | PCT-0.01 |  97.90 |          |        |      109 |     94.21 |  -125.30 | 10572.25 |
| 2000-09-19 |  97.63 |          |        |          |        |      109 |     94.21 |   -29.62 | 10667.93 |
| 2000-09-20 |  96.91 |          |        |          |        |      109 |     94.21 |  -108.21 | 10589.34 |
| 2000-09-21 |  95.43 |          |        |          |        |      109 |     94.21 |  -268.82 | 10428.73 |
| 2000-09-22 |  97.17 |          |        |          |        |      109 |     94.21 |   -79.73 | 10617.82 |
| 2000-09-25 |  96.48 |          |        |          |        |      109 |     94.21 |  -154.91 | 10542.64 |
| 2000-09-26 |  95.24 |          |        |          |        |      109 |     94.21 |  -289.33 | 10408.22 |
| 2000-09-27 |  95.75 |          |        |          |        |      109 |     94.21 |  -234.65 | 10462.90 |
| 2000-09-28 |  96.98 |          |        |          |        |      109 |     94.21 |  -100.24 | 10597.31 |
| 2000-09-29 |  96.06 |          |        |          |        |      109 |     94.21 |  -200.48 | 10497.07 |
| 2000-10-02 |  96.21 |          |        |          |        |      109 |     94.21 |  -184.53 | 10513.02 |
| 2000-10-03 |  95.31 |          |        |  EXPIRY  |  95.31 |      109 |     94.21 |  -282.49 | 10415.06 |
| 2000-10-04 |  96.10 |          |        |          |        |          |           |          | 10415.06 |
| 2000-10-05 |  96.44 |          |        |          |        |          |           |          | 10415.06 |
| 2000-10-06 |  94.35 |          |        |          |        |          |           |          | 10415.06 |
| 2000-10-09 |  93.64 | PCT-0.01 |  94.51 |          |        |      110 |     89.27 |   -96.56 | 10318.50 |
| 2000-10-10 |  92.09 |          |        |          |        |      110 |     89.27 |  -266.69 | 10148.37 |
| 2000-10-11 |  91.32 |          |        |          |        |      110 |     89.27 |  -351.76 | 10063.30 |
| 2000-10-12 |  89.04 |          |        | STOP_OUT |  89.04 |      110 |     89.27 |  -602.36 |  9812.70 |
| 2000-10-13 |  92.01 | PCT-0.01 |  88.91 |   PNL    |  92.01 |      110 |     84.82 |   340.26 | 10152.96 |
| 2000-10-16 |  92.42 |          |        |          |        |          |           |          | 10152.96 |
