+------------+--------+------------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close |  InSignal  |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-05-09 |  94.06 |            |        |          |        |          |           |          | 11157.60 |
| 2000-05-10 |  91.93 |            |        |          |        |          |           |          | 11157.60 |
| 2000-05-11 |  94.03 | RTN3_-0.02 |  93.26 |   PNL    |  94.03 |      119 |     85.79 |    91.58 | 11249.18 |
| 2000-05-12 |  95.05 |            |        |          |        |          |           |          | 11249.18 |
| 2000-05-15 |  96.70 |            |        |          |        |          |           |          | 11249.18 |
| 2000-05-16 |  97.63 |            |        |          |        |          |           |          | 11249.18 |
| 2000-05-17 |  96.61 |            |        |          |        |          |           |          | 11249.18 |
| 2000-05-18 |  95.43 |            |        |          |        |          |           |          | 11249.18 |
| 2000-05-19 |  93.93 |            |        |          |        |          |           |          | 11249.18 |
| 2000-05-22 |  93.22 | RTN3_-0.02 |  94.01 |          |        |      119 |     86.66 |   -94.06 | 11155.13 |
| 2000-05-23 |  91.85 |            |        |          |        |      119 |     86.66 |  -257.42 | 10991.76 |
| 2000-05-24 |  93.35 |            |        |          |        |      119 |     86.86 |   -79.21 | 11169.97 |
| 2000-05-25 |  91.75 |            |        |          |        |      119 |     87.01 |  -269.79 | 10979.39 |
| 2000-05-26 |  91.85 |            |        |          |        |      119 |     87.01 |  -257.42 | 10991.76 |
| 2000-05-30 |  94.85 |            |        |   PNL    |  94.85 |      119 |     87.52 |    99.01 | 11348.19 |
| 2000-05-31 |  95.05 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-01 |  96.72 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-02 |  98.40 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-05 |  97.92 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-06 |  97.49 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-07 |  98.16 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-08 |  97.78 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-09 |  97.57 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-12 |  96.43 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-13 |  98.24 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-14 |  98.40 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-15 |  98.61 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-16 |  97.80 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-19 |  99.05 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-20 |  98.70 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-21 |  98.65 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-22 |  97.15 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-23 |  96.32 |            |        |          |        |          |           |          | 11348.19 |
| 2000-06-26 |  97.56 | RTN3_-0.02 |  96.99 |   PNL    |  97.56 |      117 |     92.09 |    67.08 | 11415.27 |
| 2000-06-27 |  96.84 |            |        |          |        |          |           |          | 11415.27 |
| 2000-06-28 |  97.11 |            |        |          |        |          |           |          | 11415.27 |
| 2000-06-29 |  96.19 |            |        |          |        |          |           |          | 11415.27 |
| 2000-06-30 |  96.92 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-03 |  98.26 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-05 |  96.49 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-06 |  97.24 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-07 |  98.80 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-10 |  98.63 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-11 |  98.84 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-12 |  99.49 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-13 |  99.93 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-14 | 100.91 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-17 | 100.74 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-18 |  99.92 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-19 |  99.11 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-20 | 100.49 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-21 |  98.53 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-24 |  97.97 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-25 |  98.28 |            |        |          |        |          |           |          | 11415.27 |
| 2000-07-26 |  97.32 | RTN3_-0.02 |  98.05 |          |        |      116 |     92.71 |   -84.64 | 11330.62 |
| 2000-07-27 |  96.99 |            |        |          |        |      116 |     92.71 |  -123.34 | 11291.93 |
| 2000-07-28 |  94.80 |            |        |          |        |      116 |     92.71 |  -377.27 | 11038.00 |
| 2000-07-31 |  95.40 |            |        |          |        |      116 |     92.71 |  -307.14 | 11108.13 |
| 2000-08-01 |  95.99 |            |        |          |        |      116 |     92.76 |  -239.43 | 11175.84 |
| 2000-08-02 |  96.47 |            |        |          |        |      116 |     92.95 |  -183.81 | 11231.46 |
| 2000-08-03 |  97.13 |            |        |          |        |      116 |     93.34 |  -106.41 | 11308.85 |
| 2000-08-04 |  97.65 |            |        |          |        |      116 |     93.57 |   -45.95 | 11369.32 |
| 2000-08-07 |  98.82 |            |        |   PNL    |  98.82 |      116 |     94.90 |    89.48 | 11504.75 |
| 2000-08-08 |  99.20 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-09 |  98.36 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-10 |  97.88 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-11 |  98.34 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-14 |  99.59 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-15 |  99.51 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-16 |  99.16 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-17 | 100.20 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-18 |  99.86 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-21 | 100.41 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-22 | 100.24 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-23 | 100.64 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-24 | 100.95 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-25 | 100.91 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-28 | 101.25 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-29 | 101.27 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-30 | 100.30 |            |        |          |        |          |           |          | 11504.75 |
| 2000-08-31 | 101.64 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-01 | 101.74 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-05 | 100.93 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-06 |  99.78 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-07 | 100.64 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-08 |  99.95 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-11 |  99.80 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-12 |  99.07 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-13 |  99.33 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-14 |  99.83 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-15 |  97.65 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-18 |  96.75 |            |        |          |        |          |           |          | 11504.75 |
| 2000-09-19 |  97.63 | RTN3_-0.02 |  97.06 |   PNL    |  97.63 |      118 |     93.74 |    66.59 | 11571.34 |
| 2000-09-20 |  96.91 | RTN3_-0.02 |  97.44 |          |        |      118 |     93.48 |   -62.89 | 11508.45 |
| 2000-09-21 |  95.43 |            |        |          |        |      118 |     93.48 |  -236.76 | 11334.58 |
| 2000-09-22 |  97.17 |            |        |          |        |      118 |     93.48 |   -32.06 | 11539.28 |
| 2000-09-25 |  96.48 |            |        |          |        |      118 |     93.48 |  -113.45 | 11457.90 |
| 2000-09-26 |  95.24 |            |        |          |        |      118 |     93.48 |  -258.96 | 11312.38 |
| 2000-09-27 |  95.75 |            |        |          |        |      118 |     93.48 |  -199.77 | 11371.57 |
| 2000-09-28 |  96.98 |            |        |          |        |      118 |     93.48 |   -54.26 | 11517.08 |
| 2000-09-29 |  96.06 |            |        |          |        |      118 |     93.48 |  -162.78 | 11408.56 |
| 2000-10-02 |  96.21 |            |        |          |        |      118 |     93.48 |  -145.51 | 11425.83 |
| 2000-10-03 |  95.31 |            |        |          |        |      118 |     93.48 |  -251.56 | 11319.78 |
| 2000-10-04 |  96.10 |            |        |          |        |      118 |     93.48 |  -157.84 | 11413.51 |
| 2000-10-05 |  96.44 |            |        |  EXPIRY  |  96.44 |      118 |     93.48 |  -118.38 | 11452.97 |
| 2000-10-06 |  94.35 |            |        |          |        |          |           |          | 11452.97 |
| 2000-10-09 |  93.64 |            |        |          |        |          |           |          | 11452.97 |
| 2000-10-10 |  92.09 | RTN3_-0.02 |  93.70 |          |        |      122 |     88.76 |  -196.34 | 11256.62 |
| 2000-10-11 |  91.32 |            |        |          |        |      122 |     88.76 |  -290.69 | 11162.28 |
| 2000-10-12 |  89.04 |            |        |          |        |      122 |     88.76 |  -568.63 | 10884.34 |
| 2000-10-13 |  92.01 |            |        |          |        |      122 |     88.76 |  -206.55 | 11246.42 |
| 2000-10-16 |  92.42 |            |        |          |        |      122 |     88.76 |  -155.55 | 11297.41 |
| 2000-10-17 |  90.12 |            |        |          |        |      122 |     88.76 |  -436.04 | 11016.93 |
| 2000-10-18 |  89.79 |            |        |          |        |      122 |     88.76 |  -476.84 | 10976.13 |
| 2000-10-19 |  93.18 |            |        |          |        |      122 |     88.76 |   -63.75 | 11389.21 |
| 2000-10-20 |  93.57 |            |        |          |        |      122 |     88.76 |   -15.30 | 11437.66 |
| 2000-10-23 |  93.99 |            |        |   PNL    |  93.99 |      122 |     88.76 |    35.70 | 11488.66 |
| 2000-10-24 |  93.36 |            |        |          |        |          |           |          | 11488.66 |
| 2000-10-25 |  91.17 |            |        |          |        |          |           |          | 11488.66 |
| 2000-10-26 |  91.42 | RTN3_-0.02 |  91.71 |          |        |      125 |     82.94 |   -36.58 | 11452.08 |
| 2000-10-27 |  93.15 |            |        |   PNL    |  93.15 |      125 |     84.03 |   180.28 | 11668.94 |
| 2000-10-30 |  93.99 |            |        |          |        |          |           |          | 11668.94 |
| 2000-10-31 |  95.61 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-01 |  95.29 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-02 |  95.44 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-03 |  95.50 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-06 |  96.16 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-07 |  96.14 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-08 |  94.01 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-09 |  93.66 |            |        |          |        |          |           |          | 11668.94 |
| 2000-11-10 |  91.38 | RTN3_-0.02 |  92.97 |          |        |      125 |     85.63 |  -198.56 | 11470.38 |
| 2000-11-13 |  90.67 |            |        |          |        |      125 |     85.80 |  -287.39 | 11381.55 |
| 2000-11-14 |  93.05 |            |        |   PNL    |  93.05 |      125 |     86.17 |    10.45 | 11679.38 |
| 2000-11-15 |  93.34 |            |        |          |        |          |           |          | 11679.38 |
| 2000-11-16 |  91.88 |            |        |          |        |          |           |          | 11679.38 |
| 2000-11-17 |  91.39 |            |        |          |        |          |           |          | 11679.38 |
| 2000-11-20 |  90.08 |            |        |          |        |          |           |          | 11679.38 |
| 2000-11-21 |  90.54 | RTN3_-0.02 |  90.21 |   PNL    |  90.54 |      129 |     84.66 |    43.14 | 11722.52 |
| 2000-11-22 |  88.38 |            |        |          |        |          |           |          | 11722.52 |
| 2000-11-24 |  90.19 | RTN3_-0.02 |  89.37 |   PNL    |  90.19 |      131 |     84.02 |   106.78 | 11829.31 |
| 2000-11-27 |  90.98 |            |        |          |        |          |           |          | 11829.31 |
| 2000-11-28 |  89.41 |            |        |          |        |          |           |          | 11829.31 |
| 2000-11-29 |  89.25 |            |        |          |        |          |           |          | 11829.31 |
| 2000-11-30 |  88.47 |            |        |          |        |          |           |          | 11829.31 |
| 2000-12-01 |  88.43 | RTN3_-0.02 |  89.08 |          |        |      132 |     83.20 |   -85.53 | 11743.78 |
| 2000-12-04 |  89.18 |            |        |   PNL    |  89.18 |      132 |     83.24 |    13.79 | 11843.10 |
| 2000-12-05 |  92.11 |            |        |          |        |          |           |          | 11843.10 |
| 2000-12-06 |  90.64 |            |        |          |        |          |           |          | 11843.10 |
| 2000-12-07 |  89.39 |            |        |          |        |          |           |          | 11843.10 |
| 2000-12-08 |  89.60 |            |        |          |        |          |           |          | 11843.10 |
| 2000-12-11 |  92.72 | RTN3_-0.02 |  91.88 |   PNL    |  92.72 |      128 |     87.34 |   107.01 | 11950.11 |
| 2000-12-12 |  92.32 |            |        |          |        |          |           |          | 11950.11 |
| 2000-12-13 |  91.05 |            |        |          |        |          |           |          | 11950.11 |
| 2000-12-14 |  89.89 |            |        |          |        |          |           |          | 11950.11 |
| 2000-12-15 |  87.86 | RTN3_-0.02 |  89.31 |          |        |      133 |     83.73 |  -192.39 | 11757.72 |
| 2000-12-18 |  89.04 |            |        |          |        |      133 |     83.95 |   -36.25 | 11913.86 |
| 2000-12-19 |  87.22 |            |        |          |        |      133 |     84.78 |  -277.43 | 11672.68 |
| 2000-12-20 |  84.70 |            |        | STOP_OUT |  84.70 |      133 |     84.78 |  -613.43 | 11336.68 |
| 2000-12-21 |  85.29 | RTN3_-0.02 |  84.53 |   PNL    |  85.29 |      134 |     79.82 |   101.13 | 11437.82 |
| 2000-12-22 |  87.84 | RTN3_-0.02 |  86.54 |   PNL    |  87.84 |      132 |     81.26 |   171.58 | 11609.40 |
| 2000-12-26 |  88.79 |            |        |          |        |          |           |          | 11609.40 |
| 2000-12-27 |  89.44 |            |        |          |        |          |           |          | 11609.40 |
| 2000-12-28 |  89.71 |            |        |          |        |          |           |          | 11609.40 |
| 2000-12-29 |  88.01 |            |        |          |        |          |           |          | 11609.40 |
| 2001-01-02 |  86.42 |            |        |          |        |          |           |          | 11609.40 |
| 2001-01-03 |  90.57 | RTN3_-0.02 |  86.08 |   PNL    |  90.57 |      134 |     84.28 |   601.19 | 12210.58 |
| 2001-01-04 |  89.59 |            |        |          |        |          |           |          | 12210.58 |
| 2001-01-05 |  86.67 |            |        |          |        |          |           |          | 12210.58 |
| 2001-01-08 |  87.34 |            |        |          |        |          |           |          | 12210.58 |
| 2001-01-09 |  87.11 | RTN3_-0.02 |  87.92 |          |        |      138 |     81.03 |  -111.39 | 12099.20 |
| 2001-01-10 |  88.64 |            |        |   PNL    |  88.64 |      138 |     81.48 |    99.82 | 12310.40 |
| 2001-01-11 |  88.72 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-12 |  88.56 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-16 |  89.12 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-17 |  89.53 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-18 |  90.42 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-19 |  89.91 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-22 |  90.51 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-23 |  91.22 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-24 |  91.49 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-25 |  91.26 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-26 |  91.16 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-29 |  91.64 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-30 |  92.45 |            |        |          |        |          |           |          | 12310.40 |
| 2001-01-31 |  91.92 |            |        |          |        |          |           |          | 12310.40 |
| 2001-02-01 |  92.53 |            |        |          |        |          |           |          | 12310.40 |
| 2001-02-02 |  90.43 |            |        |          |        |          |           |          | 12310.40 |
| 2001-02-05 |  91.10 | RTN3_-0.02 |  90.43 |   PNL    |  91.10 |      136 |     86.58 |    90.33 | 12400.73 |
| 2001-02-06 |  90.83 |            |        |          |        |          |           |          | 12400.73 |
| 2001-02-07 |  90.36 |            |        |          |        |          |           |          | 12400.73 |
| 2001-02-08 |  89.31 |            |        |          |        |          |           |          | 12400.73 |
| 2001-02-09 |  88.45 |            |        |          |        |          |           |          | 12400.73 |
| 2001-02-12 |  89.46 | RTN3_-0.02 |  88.35 |   PNL    |  89.46 |      140 |     84.95 |   154.97 | 12555.70 |
| 2001-02-13 |  88.73 |            |        |          |        |          |           |          | 12555.70 |
| 2001-02-14 |  88.60 |            |        |          |        |          |           |          | 12555.70 |
| 2001-02-15 |  89.45 |            |        |          |        |          |           |          | 12555.70 |
| 2001-02-16 |  87.48 |            |        |          |        |          |           |          | 12555.70 |
| 2001-02-20 |  86.13 |            |        |          |        |          |           |          | 12555.70 |
| 2001-02-21 |  84.28 | RTN3_-0.02 |  85.81 |          |        |      146 |     81.40 |  -223.32 | 12332.38 |
| 2001-02-22 |  84.40 |            |        |          |        |      146 |     81.40 |  -204.71 | 12350.99 |
| 2001-02-23 |  83.83 |            |        |          |        |      146 |     81.40 |  -287.96 | 12267.74 |
| 2001-02-26 |  85.62 |            |        |          |        |      146 |     81.40 |   -27.42 | 12528.28 |
| 2001-02-27 |  84.83 |            |        |          |        |      146 |     81.40 |  -143.00 | 12412.70 |
| 2001-02-28 |  83.16 |            |        |          |        |      146 |     81.40 |  -386.89 | 12168.81 |
| 2001-03-01 |  83.59 |            |        |          |        |      146 |     81.40 |  -323.23 | 12232.47 |
| 2001-03-02 |  82.93 |            |        |          |        |      146 |     81.40 |  -420.19 | 12135.51 |
| 2001-03-05 |  83.69 |            |        |          |        |      146 |     81.40 |  -309.52 | 12246.18 |
| 2001-03-06 |  84.58 |            |        |          |        |      146 |     81.40 |  -178.26 | 12377.44 |
| 2001-03-07 |  85.19 |            |        |          |        |      146 |     81.40 |   -90.11 | 12465.59 |
| 2001-03-08 |  85.28 |            |        |  EXPIRY  |  85.28 |      146 |     81.40 |   -76.40 | 12479.30 |
| 2001-03-09 |  82.76 |            |        |          |        |          |           |          | 12479.30 |
| 2001-03-12 |  79.22 | RTN3_-0.02 |  82.08 |          |        |      152 |     75.00 |  -434.41 | 12044.90 |
| 2001-03-13 |  80.52 |            |        |          |        |      152 |     75.00 |  -236.59 | 12242.72 |
| 2001-03-14 |  78.93 |            |        |          |        |      152 |     75.00 |  -478.26 | 12001.05 |
| 2001-03-15 |  78.95 |            |        |          |        |      152 |     75.00 |  -475.20 | 12004.10 |
| 2001-03-16 |  77.37 |            |        |          |        |      152 |     75.00 |  -715.89 | 11763.42 |
| 2001-03-19 |  78.94 |            |        |          |        |      152 |     75.00 |  -476.63 | 12002.67 |
| 2001-03-20 |  76.82 |            |        |          |        |      152 |     75.00 |  -798.71 | 11680.59 |
| 2001-03-21 |  75.52 |            |        |          |        |      152 |     75.00 |  -997.07 | 11482.23 |
| 2001-03-22 |  74.75 |            |        | STOP_OUT |  74.75 |      152 |     75.00 | -1113.64 | 11365.67 |
| 2001-03-23 |  77.01 | RTN3_-0.02 |  76.18 |   PNL    |  77.01 |      149 |     64.48 |   123.28 | 11488.95 |
| 2001-03-26 |  77.99 |            |        |          |        |          |           |          | 11488.95 |
| 2001-03-27 |  79.58 |            |        |          |        |          |           |          | 11488.95 |
| 2001-03-28 |  77.39 |            |        |          |        |          |           |          | 11488.95 |
| 2001-03-29 |  77.68 |            |        |          |        |          |           |          | 11488.95 |
| 2001-03-30 |  78.50 |            |        |          |        |          |           |          | 11488.95 |
