Date,Close,InSignal,Entry,ExSignal,Exit,Position,StopLevel,MTM,Equity
2000-03-17,97.7988,LEX,97.05,PNL,97.7988,96.0,92.4349,71.8827,9389.4788
2000-03-20,97.2997,LEX,97.7573,,,96.0,91.8843,-43.9284,9345.5504
2000-03-21,99.2964,,,PNL,99.2964,96.0,93.2548,147.7587,9537.2374
2000-03-22,99.8996,LEX,99.546,PNL,99.8996,95.0,93.7141,33.591,9570.8285
2000-03-23,101.6051,LEX,99.2756,PNL,101.6051,96.0,94.9297,223.6352,9794.4637
2000-03-24,102.2083,LEX,101.7508,PNL,102.2083,96.0,95.8585,43.9284,9838.3921
2000-03-27,101.1267,LEX,102.0835,,,96.0,94.2777,-91.8502,9746.5419
2000-03-28,100.5443,,,,,96.0,94.2777,-147.7596,9690.6324
2000-03-29,100.6483,,,,,96.0,94.2777,-137.7747,9700.6174
2000-03-30,98.9636,,,,,96.0,94.2777,-299.5059,9538.8862
2000-03-31,100.0868,,,,,96.0,94.2777,-191.6883,9646.7038
2000-04-03,100.6692,,,,,96.0,94.2777,-135.775,9702.6171
2000-04-04,99.9204,,,,,96.0,94.2777,-207.6608,9630.7313
2000-04-05,99.2964,,,,,96.0,94.2777,-267.5609,9570.8312
2000-04-06,100.1596,,,,,96.0,94.2777,-184.6937,9653.6984
2000-04-07,100.794,,,,,96.0,94.2777,-123.7942,9714.5979
2000-04-10,100.3988,,,,,96.0,94.2777,-161.7334,9676.6587
2000-04-11,100.1075,,,EXPIRY,100.1075,96.0,94.2777,-189.6924,9648.6996
2000-04-12,97.3621,,,,,,,0.0,9648.6996
2000-04-13,96.0101,,,,,,,0.0,9648.6996
2000-04-14,90.5191,,,,,,,0.0,9648.6996
2000-04-17,93.6806,,,,,,,0.0,9648.6996
2000-04-18,96.1557,,,,,,,0.0,9648.6996
2000-04-19,95.2613,LEX,96.1765,,,100.0,86.2509,-91.5174,9557.1822
2000-04-20,95.719,,,,,100.0,86.2621,-45.7534,9602.9462
2000-04-24,94.6789,,,,,100.0,86.27,-149.7554,9498.9442
2000-04-25,98.61,,,PNL,98.61,100.0,88.2865,243.3496,9892.0492
2000-04-26,97.4973,LEX,98.4852,,,100.0,88.7051,-98.7969,9793.2523
2000-04-27,97.1749,,,,,100.0,88.7099,-131.0369,9761.0123
2000-04-28,96.5717,,,,,100.0,88.7727,-191.3539,9700.6953
2000-05-01,97.8821,,,,,100.0,88.8385,-60.3169,9831.7323
2000-05-02,95.9269,,,,,100.0,89.0666,-255.8329,9636.2163
2000-05-03,93.6806,,,,,100.0,89.2936,-480.4629,9411.5863
2000-05-04,94.3878,,,,,100.0,89.4655,-409.7479,9482.3013
2000-05-05,95.5317,,,,,100.0,89.824,-295.3499,9596.6993
2000-05-08,94.8141,,,,,100.0,90.2339,-367.1109,9524.9383
2000-05-09,94.055,,,,,100.0,90.4579,-443.0279,9449.0213
2000-05-10,91.9334,,,,,100.0,90.5074,-655.1819,9236.8673
2000-05-11,94.0342,,,EXPIRY,94.0342,100.0,90.6181,-445.1039,9446.9453
2000-05-12,95.0533,,,,,,,0.0,9446.9453
2000-05-15,96.6965,,,,,,,0.0,9446.9453
2000-05-16,97.6324,,,,,,,0.0,9446.9453
2000-05-17,96.6133,LEX,96.9669,,,97.0,89.4844,-34.2982,9412.6471
2000-05-18,95.4277,,,,,97.0,89.8451,-149.2985,9297.6468
2000-05-19,93.9301,,,,,97.0,89.8666,-294.5618,9152.3835
2000-05-22,93.223,,,,,97.0,89.879,-363.1564,9083.789
2000-05-23,91.8502,,,,,97.0,89.879,-496.316,8950.6293
2000-05-24,93.3477,,,,,97.0,90.0871,-351.0546,9095.8907
2000-05-25,91.7462,,,,,97.0,90.0871,-506.4021,8940.5432
2000-05-26,91.8502,,,,,97.0,90.0871,-496.316,8950.6293
2000-05-30,94.8454,,,,,97.0,90.0871,-205.7855,9241.1598
2000-05-31,95.0533,,,,,97.0,90.0871,-185.6124,9261.3329
2000-06-01,96.7173,,,,,97.0,90.0871,-24.2064,9422.739
2000-06-02,98.402,,,PNL,98.402,97.0,91.7201,139.2125,9586.1578
2000-06-05,97.9236,LEX,98.1524,,,97.0,91.3399,-22.193,9563.9648
2000-06-06,97.4868,,,,,97.0,91.6222,-64.5635,9521.5942
2000-06-07,98.1628,,,PNL,98.1628,97.0,91.7983,1.0123,9587.1701
2000-06-08,97.778,,,,,,,0.0,9587.1701
2000-06-09,97.57,,,,,,,0.0,9587.1701
2000-06-12,96.4261,,,,,,,0.0,9587.1701
2000-06-13,98.2356,,,,,,,0.0,9587.1701
2000-06-14,98.402,LEX,98.6724,,,97.0,92.8855,-26.2281,9560.9421
2000-06-15,98.61,,,,,97.0,92.9709,-6.0569,9581.1132
2000-06-16,97.7998,,,,,97.0,93.0482,-84.6444,9502.5257
2000-06-19,99.0507,,,PNL,99.0507,97.0,93.5526,36.6881,9623.8582
2000-06-20,98.6963,,,,,,,0.0,9623.8582
2000-06-21,98.6545,,,,,,,0.0,9623.8582
2000-06-22,97.1535,,,,,,,0.0,9623.8582
2000-06-23,96.3196,,,,,,,0.0,9623.8582
2000-06-26,97.56,,,,,,,0.0,9623.8582
2000-06-27,96.8407,,,,,,,0.0,9623.8582
2000-06-28,97.1118,,,,,,,0.0,9623.8582
2000-06-29,96.1944,,,,,,,0.0,9623.8582
2000-06-30,96.9241,,,,,,,0.0,9623.8582
2000-07-03,98.2584,,,,,,,0.0,9623.8582
2000-07-05,96.4864,,,,,,,0.0,9623.8582
2000-07-06,97.2368,,,,,,,0.0,9623.8582
2000-07-07,98.8005,,,,,,,0.0,9623.8582
2000-07-10,98.6337,LEX,98.6546,,,97.0,94.1915,-2.0223,9621.8359
2000-07-11,98.8422,,,PNL,98.8422,97.0,94.2585,18.1974,9642.0556
2000-07-12,99.4885,,,,,,,0.0,9642.0556
2000-07-13,99.9263,LEX,100.0618,,,96.0,94.8555,-13.0097,9629.0458
2000-07-14,100.9062,,,PNL,100.9062,96.0,95.3072,81.0617,9723.1172
2000-07-17,100.7394,LEX,100.7289,PNL,100.7394,96.0,95.6645,1.0004,9724.1176
2000-07-18,99.9159,,,,,,,0.0,9724.1176
2000-07-19,99.1133,,,,,,,0.0,9724.1176
2000-07-20,100.4892,,,,,,,0.0,9724.1176
2000-07-21,98.5295,,,,,,,0.0,9724.1176
2000-07-24,97.9666,,,,,,,0.0,9724.1176
2000-07-25,98.2793,,,,,,,0.0,9724.1176
2000-07-26,97.3203,,,,,,,0.0,9724.1176
2000-07-27,96.9867,,,,,,,0.0,9724.1176
2000-07-28,94.7977,,,,,,,0.0,9724.1176
2000-07-31,95.4022,,,,,,,0.0,9724.1176
2000-08-01,95.986,,,,,,,0.0,9724.1176
2000-08-02,96.4654,,,,,,,0.0,9724.1176
2000-08-03,97.1326,LEX,95.3188,PNL,97.1326,102.0,92.4395,185.0086,9909.1262
2000-08-04,97.6539,LEX,97.6122,PNL,97.6539,101.0,93.2759,4.2114,9913.3376
2000-08-07,98.8214,LEX,97.8832,PNL,98.8214,101.0,94.9029,94.756,10008.0935
2000-08-08,99.1966,,,,,,,0.0,10008.0935
2000-08-09,98.3627,LEX,99.4989,,,100.0,96.1266,-113.6234,9894.4701
2000-08-10,97.8832,,,,,100.0,96.2837,-161.5734,9846.5201
2000-08-11,98.3418,,,,,100.0,96.3117,-115.7114,9892.3821
2000-08-14,99.5927,,,PNL,99.5927,100.0,96.4945,9.3816,10017.4751
2000-08-15,99.5094,,,,,,,0.0,10017.4751
2000-08-16,99.155,,,,,,,0.0,10017.4751
2000-08-17,100.1973,,,,,,,0.0,10017.4751
2000-08-18,99.8637,LEX,100.3224,,,99.0,96.8942,-45.4078,9972.0674
2000-08-21,100.4058,,,PNL,100.4058,99.0,96.9884,8.2572,10025.7323
2000-08-22,100.2391,,,,,,,0.0,10025.7323
2000-08-23,100.6352,,,,,,,0.0,10025.7323
2000-08-24,100.9479,LEX,100.8436,PNL,100.9479,99.0,97.2894,10.32,10036.0523
2000-08-25,100.9062,LEX,100.8437,PNL,100.9062,99.0,97.27,6.192,10042.2442
2000-08-28,101.2502,LEX,100.9062,PNL,101.2502,99.0,98.0069,34.0555,10076.2997
2000-08-29,101.271,,,,,,,0.0,10076.2997
2000-08-30,100.3016,,,,,,,0.0,10076.2997
2000-08-31,101.6359,,,,,,,0.0,10076.2997
2000-09-01,101.7401,,,,,,,0.0,10076.2997
2000-09-05,100.927,,,,,,,0.0,10076.2997
2000-09-06,99.7803,,,,,,,0.0,10076.2997
2000-09-07,100.6352,,,,,,,0.0,10076.2997
2000-09-08,99.9472,,,,,,,0.0,10076.2997
2000-09-11,99.8012,,,,,,,0.0,10076.2997
2000-09-12,99.0716,,,,,,,0.0,10076.2997
2000-09-13,99.3322,,,,,,,0.0,10076.2997
2000-09-14,99.8325,,,,,,,0.0,10076.2997
2000-09-15,97.6484,,,,,,,0.0,10076.2997
2000-09-18,96.7496,,,,,,,0.0,10076.2997
2000-09-19,97.6274,,,,,,,0.0,10076.2997
2000-09-20,96.9064,,,,,,,0.0,10076.2997
2000-09-21,95.4329,,,,,,,0.0,10076.2997
2000-09-22,97.1677,,,,,,,0.0,10076.2997
2000-09-25,96.478,,,,,,,0.0,10076.2997
2000-09-26,95.2448,,,,,,,0.0,10076.2997
2000-09-27,95.7464,,,,,,,0.0,10076.2997
2000-09-28,96.9795,,,,,,,0.0,10076.2997
2000-09-29,96.0599,,,,,,,0.0,10076.2997
2000-10-02,96.2062,,,,,,,0.0,10076.2997
2000-10-03,95.3075,,,,,,,0.0,10076.2997
2000-10-04,96.1018,,,,,,,0.0,10076.2997
2000-10-05,96.4362,,,,,,,0.0,10076.2997
2000-10-06,94.346,,,,,,,0.0,10076.2997
2000-10-09,93.6354,,,,,,,0.0,10076.2997
2000-10-10,92.0888,,,,,,,0.0,10076.2997
2000-10-11,91.3155,,,,,,,0.0,10076.2997
2000-10-12,89.0373,,,,,,,0.0,10076.2997
2000-10-13,92.0052,,,,,,,0.0,10076.2997
2000-10-16,92.4231,,,,,,,0.0,10076.2997
2000-10-17,90.1241,,,,,,,0.0,10076.2997
2000-10-18,89.7897,,,,,,,0.0,10076.2997
2000-10-19,93.1756,,,,,,,0.0,10076.2997
2000-10-20,93.5727,LEX,92.5486,PNL,93.5727,108.0,85.7838,110.6069,10186.9066
2000-10-23,93.9908,LEX,93.5936,PNL,93.9908,108.0,85.6122,42.8884,10229.795
2000-10-24,93.3637,,,,,,,0.0,10229.795
2000-10-25,91.1691,,,,,,,0.0,10229.795
2000-10-26,91.4199,,,,,,,0.0,10229.795
2000-10-27,93.1547,,,,,,,0.0,10229.795
2000-10-30,93.9908,,,,,,,0.0,10229.795
2000-10-31,95.6105,,,,,,,0.0,10229.795
2000-11-01,95.2866,LEX,95.1403,PNL,95.2866,107.0,86.9231,15.6547,10245.4496
2000-11-02,95.4433,LEX,95.7464,,,107.0,87.4987,-32.4279,10213.0217
2000-11-03,95.4956,,,,,107.0,87.6679,-26.8382,10218.6114
2000-11-06,96.1644,,,PNL,96.1644,107.0,88.1089,44.7255,10290.1752
2000-11-07,96.1435,,,,,,,0.0,10290.1752
2000-11-08,94.0116,,,,,,,0.0,10290.1752
2000-11-09,93.6563,,,,,,,0.0,10290.1752
2000-11-10,91.3781,,,,,,,0.0,10290.1752
2000-11-13,90.6675,,,,,,,0.0,10290.1752
2000-11-14,93.0502,,,,,,,0.0,10290.1752
2000-11-15,93.3428,LEX,93.0084,PNL,93.3428,110.0,86.6782,36.7854,10326.9605
2000-11-16,91.8798,LEX,92.6844,,,111.0,86.7595,-89.319,10237.6415
2000-11-17,91.3886,,,,,111.0,86.9317,-143.8356,10183.1249
2000-11-20,90.0823,,,,,111.0,87.0286,-288.8404,10038.1201
2000-11-21,90.5422,,,,,111.0,87.1229,-237.7926,10089.1679
2000-11-22,88.3789,,,,,111.0,87.1229,-477.9156,9849.0449
2000-11-24,90.1868,,,,,111.0,87.3061,-277.2376,10049.7229
2000-11-27,90.981,,,,,111.0,87.393,-189.0803,10137.8802
2000-11-28,89.4135,,,,,111.0,87.393,-363.075,9963.8855
2000-11-29,89.2462,,,,,111.0,87.393,-381.6375,9945.323
2000-11-30,88.4729,,,,,111.0,87.393,-467.4805,9859.48
2000-12-01,88.4311,,,,,111.0,87.393,-472.1181,9854.8424
2000-12-04,89.1835,,,EXPIRY,89.1835,111.0,87.393,-388.5995,9938.3611
2000-12-05,92.1096,,,,,,,0.0,9938.3611
2000-12-06,90.6362,LEX,92.1515,,,107.0,86.2563,-162.138,9776.223
2000-12-07,89.3926,,,,,107.0,86.2563,-295.2011,9643.16
2000-12-08,89.6016,,,,,107.0,87.1333,-272.8391,9665.5219
2000-12-11,92.7158,,,PNL,92.7158,107.0,87.3395,60.3813,9998.7424
2000-12-12,92.3187,,,,,,,0.0,9998.7424
2000-12-13,91.0542,,,,,,,0.0,9998.7424
2000-12-14,89.8942,,,,,,,0.0,9998.7424
2000-12-15,87.8638,,,,,,,0.0,9998.7424
2000-12-18,89.0378,,,,,,,0.0,9998.7424
2000-12-19,87.2244,,,,,,,0.0,9998.7424
2000-12-20,84.6981,,,,,,,0.0,9998.7424
2000-12-21,85.2851,,,,,,,0.0,9998.7424
2000-12-22,87.8428,,,,,,,0.0,9998.7424
2000-12-26,88.7862,,,,,,,0.0,9998.7424
2000-12-27,89.4362,,,,,,,0.0,9998.7424
2000-12-28,89.7087,LEX,89.1007,PNL,89.7087,112.0,83.032,68.0939,10066.8363
2000-12-29,88.0106,LEX,89.9393,,,111.0,83.2289,-214.0933,9852.7429
2001-01-02,86.4172,,,,,111.0,83.2289,-390.9585,9675.8778
2001-01-03,90.5683,,,PNL,90.5683,111.0,84.2803,69.8103,10136.6465
2001-01-04,89.5934,LEX,90.5263,,,111.0,83.9946,-103.5556,10033.0909
2001-01-05,86.6688,,,,,111.0,83.9946,-428.1873,9708.4592
2001-01-08,87.3397,,,,,111.0,83.9946,-353.7208,9782.9258
2001-01-09,87.109,,,,,111.0,83.9946,-379.3196,9757.3269
2001-01-10,88.6395,,,,,111.0,83.9946,-209.4385,9927.208
2001-01-11,88.7234,,,,,111.0,83.9946,-200.1267,9936.5198
2001-01-12,88.5556,,,,,111.0,84.0375,-218.7481,9917.8984
2001-01-16,89.1216,,,,,111.0,84.2742,-155.9199,9980.7267
2001-01-17,89.5305,,,,,111.0,84.5573,-110.5386,10026.1079
2001-01-18,90.4215,,,,,111.0,85.0304,-11.6399,10125.0067
2001-01-19,89.9079,,,,,111.0,85.7966,-68.6472,10067.9993
2001-01-22,90.5054,,,EXPIRY,90.5054,111.0,86.2839,-2.327,10134.3196
2001-01-23,91.2182,,,,,,,0.0,10134.3196
2001-01-24,91.4907,LEX,91.4068,PNL,91.4907,110.0,87.425,9.2245,10143.5441
2001-01-25,91.2601,LEX,91.4068,,,110.0,87.3887,-16.143,10127.4012
2001-01-26,91.1552,,,,,110.0,87.3887,-27.6765,10115.8677
2001-01-29,91.6416,,,PNL,91.6416,110.0,87.4787,25.8253,10169.3695
2001-01-30,92.4467,,,,,,,0.0,10169.3695
2001-01-31,91.9234,LEX,92.1783,,,110.0,88.5328,-28.0419,10141.3276
2001-02-01,92.5339,,,PNL,92.5339,110.0,88.5328,39.1186,10208.4881
2001-02-02,90.4341,LEX,92.1784,,,110.0,87.9719,-191.8698,10016.6183
2001-02-05,91.0982,,,,,110.0,87.9719,-118.8133,10089.6748
2001-02-06,90.8298,,,,,110.0,87.9719,-148.3351,10060.153
2001-02-07,90.3603,,,,,110.0,87.9719,-199.9878,10008.5003
2001-02-08,89.307,,,,,110.0,87.9734,-315.8475,9892.6406
2001-02-09,88.4483,,,,,110.0,87.9734,-410.3067,9798.1814
2001-02-12,89.4613,,,,,110.0,87.9734,-298.8745,9909.6136
2001-02-13,88.73,,,,,110.0,87.9734,-379.3164,9829.1717
2001-02-14,88.5959,,,,,110.0,87.9734,-394.0729,9814.4152
2001-02-15,89.4546,,,,,110.0,87.9734,-299.6137,9908.8744
2001-02-16,87.4822,,,STOP_OUT,87.4822,110.0,88.0047,-516.5777,9691.9104
2001-02-20,86.1338,,,,,,,0.0,9691.9104
2001-02-21,84.2754,,,,,,,0.0,9691.9104
2001-02-22,84.4029,,,,,,,0.0,9691.9104
2001-02-23,83.8327,,,,,,,0.0,9691.9104
2001-02-26,85.6172,,,,,,,0.0,9691.9104
2001-02-27,84.8256,,,,,,,0.0,9691.9104
2001-02-28,83.1551,,,,,,,0.0,9691.9104
2001-03-01,83.5911,,,,,,,0.0,9691.9104
2001-03-02,82.927,,,,,,,0.0,9691.9104
2001-03-05,83.685,,,,,,,0.0,9691.9104
2001-03-06,84.584,,,,,,,0.0,9691.9104
2001-03-07,85.1878,LEX,85.1341,PNL,85.1878,113.0,78.5093,6.0647,9697.9751
2001-03-08,85.2818,LEX,84.9329,PNL,85.2818,114.0,78.5588,39.7695,9737.7446
2001-03-09,82.7592,LEX,84.5974,,,115.0,77.794,-211.393,9526.3517
2001-03-12,79.217,,,,,115.0,77.794,-618.7448,9118.9998
2001-03-13,80.5185,,,,,115.0,77.794,-469.0781,9268.6666
2001-03-14,78.9286,,,,,115.0,77.794,-651.9212,9085.8235
2001-03-15,78.9486,,,,,115.0,77.794,-649.6108,9088.1338
2001-03-16,77.3652,,,STOP_OUT,77.3652,115.0,77.794,-831.7087,8906.0359
2001-03-19,78.9392,,,,,,,0.0,8906.0359
2001-03-20,76.8203,,,,,,,0.0,8906.0359
2001-03-21,75.5153,,,,,,,0.0,8906.0359
2001-03-22,74.7484,,,,,,,0.0,8906.0359
2001-03-23,77.0086,,,,,,,0.0,8906.0359
2001-03-26,77.9908,,,,,,,0.0,8906.0359
2001-03-27,79.585,,,,,,,0.0,8906.0359
2001-03-28,77.3854,LEX,78.6365,,,113.0,65.5582,-141.3843,8764.6516
2001-03-29,77.6813,,,,,113.0,65.5582,-107.9386,8798.0973
2001-03-30,78.4953,,,,,113.0,65.5582,-15.96,8890.0759
2001-04-02,76.8203,,,,,113.0,65.5582,-205.2361,8700.7998
2001-04-03,74.2574,,,,,113.0,65.5582,-494.8461,8411.1898
2001-04-04,74.5668,,,,,113.0,65.5582,-459.8805,8446.1554
2001-04-05,77.3921,,,,,113.0,65.5582,-140.6216,8765.4143
2001-04-06,76.2149,,,,,113.0,65.5582,-273.6441,8632.3919
2001-04-09,77.0625,,,,,113.0,65.5582,-177.8687,8728.1673
2001-04-10,78.4684,,,,,113.0,65.5582,-19.0031,8887.0328
2001-04-11,78.5222,,,,,113.0,66.5344,-12.9226,8893.1134
2001-04-12,79.9483,,,PNL,79.9483,113.0,66.9278,148.2267,9054.2627
2001-04-16,79.1074,LEX,79.5716,,,113.0,67.3349,-52.449,9001.8137
2001-04-17,80.2241,,,PNL,80.2241,113.0,68.1988,73.7336,9127.9962
2001-04-18,83.4126,LEX,81.4349,PNL,83.4126,112.0,72.9034,221.5007,9349.497
2001-04-19,84.5225,LEX,83.5808,PNL,84.5225,111.0,73.2087,104.5348,9454.0318
2001-04-20,83.7489,LEX,84.018,,,112.0,73.3244,-30.1362,9423.8956
2001-04-23,82.2287,,,,,112.0,73.6852,-200.4019,9253.6298
2001-04-24,81.7847,,,,,112.0,73.9941,-250.1266,9203.9052
2001-04-25,82.8543,,,,,112.0,74.4088,-130.3347,9323.697
2001-04-26,83.2242,,,,,112.0,74.7636,-88.9003,9365.1314
2001-04-27,84.61,,,PNL,84.61,112.0,75.3644,66.3037,9520.3354
2001-04-30,85.202,LEX,85.0607,PNL,85.202,111.0,76.712,15.6802,9536.0157
2001-05-01,85.4643,,,,,,,0.0,9536.0157
2001-05-02,85.3096,,,,,,,0.0,9536.0157
2001-05-03,84.2265,,,,,,,0.0,9536.0157
2001-05-04,85.6593,,,,,,,0.0,9536.0157
2001-05-07,84.9194,LEX,85.3365,,,111.0,76.879,-46.294,9489.7217
2001-05-08,84.879,,,,,111.0,76.9267,-50.7751,9485.2406
2001-05-09,84.5225,,,,,111.0,76.9438,-90.3499,9445.6658
2001-05-10,84.7714,,,,,111.0,76.9504,-62.7209,9473.2948
2001-05-11,84.1862,,,,,111.0,76.9504,-127.6847,9408.3309
2001-05-14,84.3543,,,,,111.0,76.9504,-109.0168,9426.9989
2001-05-15,84.7445,,,,,111.0,76.9504,-65.7112,9470.3044
2001-05-16,86.7424,,,PNL,86.7424,111.0,77.8146,156.0579,9692.0736
2001-05-17,86.8769,LEX,86.776,PNL,86.8769,111.0,78.2867,11.1994,9703.273
2001-05-18,87.2738,LEX,86.8365,PNL,87.2738,111.0,77.9131,48.5347,9751.8077
2001-05-21,88.5586,LEX,87.3411,PNL,88.5586,111.0,78.969,135.1479,9886.9556
2001-05-22,88.4442,,,,,,,0.0,9886.9556
2001-05-23,86.9442,,,,,,,0.0,9886.9556
2001-05-24,87.1998,,,,,,,0.0,9886.9556
2001-05-25,86.1706,,,,,,,0.0,9886.9556
2001-05-29,85.4844,,,,,,,0.0,9886.9556
2001-05-30,84.2871,,,,,,,0.0,9886.9556
2001-05-31,84.7243,,,,,,,0.0,9886.9556
2001-06-01,85.249,,,,,,,0.0,9886.9556
2001-06-04,85.6593,,,,,,,0.0,9886.9556
2001-06-05,86.6415,,,,,,,0.0,9886.9556
2001-06-06,85.9217,LEX,86.6616,,,114.0,77.1443,-84.3543,9802.6012
2001-06-07,86.2311,,,,,114.0,77.1522,-49.077,9837.8785
2001-06-08,85.4307,,,,,114.0,77.3414,-140.3295,9746.6261
2001-06-11,84.8252,,,,,114.0,77.5433,-209.3508,9677.6048
2001-06-12,84.6772,,,,,114.0,77.7041,-226.2239,9660.7317
2001-06-13,83.9507,,,,,114.0,78.0327,-309.0438,9577.9118
2001-06-14,82.0672,,,,,114.0,78.6991,-523.7639,9363.1917
2001-06-15,82.1995,,,,,114.0,79.4003,-508.6886,9378.267
2001-06-18,81.8014,,,,,114.0,79.7487,-554.064,9332.8916
2001-06-19,82.159,,,,,114.0,80.3092,-513.3044,9373.6512
2001-06-20,82.5907,,,,,114.0,80.8153,-464.0849,9422.8707
2001-06-21,83.5284,,,EXPIRY,83.5284,114.0,81.1932,-357.1871,9529.7685
2001-06-22,82.874,LEX,83.3058,,,114.0,78.295,-49.2185,9480.55
2001-06-25,82.1118,,,,,114.0,78.4855,-136.115,9393.6535
2001-06-26,81.9971,,,,,114.0,78.7945,-149.1908,9380.5777
2001-06-27,81.9498,,,,,114.0,78.9649,-154.5761,9375.1923
2001-06-28,82.4019,,,,,114.0,79.1526,-103.0459,9426.7226
2001-06-29,82.7054,,,,,114.0,79.1526,-68.44,9461.3284
2001-07-02,83.7375,,,PNL,83.7375,114.0,79.3605,49.216,9578.9844
2001-07-03,83.7173,,,,,,,0.0,9578.9844
2001-07-05,82.0848,,,,,,,0.0,9578.9844
2001-07-06,80.3106,,,,,,,0.0,9578.9844
2001-07-09,80.7491,,,,,,,0.0,9578.9844
2001-07-10,79.7777,,,,,,,0.0,9578.9844
2001-07-11,79.8586,,,,,,,0.0,9578.9844
2001-07-12,81.7542,,,,,,,0.0,9578.9844
2001-07-13,82.4625,LEX,81.5181,PNL,82.4625,117.0,77.137,110.4987,9689.4832
2001-07-16,81.4304,LEX,82.1455,,,117.0,77.0264,-83.6633,9605.8198
2001-07-17,82.1927,,,PNL,82.1927,117.0,77.0264,5.5246,9695.0078
2001-07-18,81.6328,,,,,,,0.0,9695.0078
2001-07-19,82.3479,,,,,,,0.0,9695.0078
2001-07-20,81.8554,,,,,,,0.0,9695.0078
2001-07-23,80.2431,,,,,,,0.0,9695.0078
2001-07-24,79.4673,,,,,,,0.0,9695.0078
2001-07-25,80.3443,,,,,,,0.0,9695.0078
2001-07-26,81.1875,,,,,,,0.0,9695.0078
2001-07-27,81.4979,,,,,,,0.0,9695.0078
2001-07-30,81.5249,,,,,,,0.0,9695.0078
2001-07-31,81.8622,,,,,,,0.0,9695.0078
2001-08-01,82.3749,LEX,82.2804,PNL,82.3749,117.0,77.3816,11.0499,9706.0576
