+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-05-05 |  95.53 |          |        |   PNL    |  95.53 |      105 |     86.66 |   107.01 | 10083.53 |
| 2000-05-08 |  94.81 |   LEX    |  95.01 |          |        |      106 |     86.66 |   -20.95 | 10062.58 |
| 2000-05-09 |  94.06 |          |        |          |        |      106 |     86.90 |  -101.42 |  9982.11 |
| 2000-05-10 |  91.93 |          |        |          |        |      106 |     86.95 |  -326.30 |  9757.23 |
| 2000-05-11 |  94.03 |          |        |          |        |      106 |     87.06 |  -103.62 |  9979.91 |
| 2000-05-12 |  95.05 |          |        |   PNL    |  95.05 |      106 |     87.24 |     4.41 | 10087.94 |
| 2000-05-15 |  96.70 |          |        |          |        |          |           |          | 10087.94 |
| 2000-05-16 |  97.63 |          |        |          |        |          |           |          | 10087.94 |
| 2000-05-17 |  96.61 |          |        |          |        |          |           |          | 10087.94 |
| 2000-05-18 |  95.43 |   LEX    |  96.93 |          |        |      104 |     89.85 |  -155.75 |  9932.19 |
| 2000-05-19 |  93.93 |          |        |          |        |      104 |     89.87 |  -311.49 |  9776.44 |
| 2000-05-22 |  93.22 |          |        |          |        |      104 |     89.88 |  -385.04 |  9702.90 |
| 2000-05-23 |  91.85 |          |        |          |        |      104 |     89.88 |  -527.81 |  9560.13 |
| 2000-05-24 |  93.35 |          |        |          |        |      104 |     90.09 |  -372.06 |  9715.88 |
| 2000-05-25 |  91.75 |          |        |          |        |      104 |     90.09 |  -538.62 |  9549.32 |
| 2000-05-26 |  91.85 |          |        |          |        |      104 |     90.09 |  -527.81 |  9560.13 |
| 2000-05-30 |  94.85 |          |        |          |        |      104 |     90.09 |  -216.31 |  9871.63 |
| 2000-05-31 |  95.05 |          |        |          |        |      104 |     90.09 |  -194.68 |  9893.26 |
| 2000-06-01 |  96.72 |          |        |          |        |      104 |     90.09 |   -21.63 | 10066.31 |
| 2000-06-02 |  98.40 |          |        |   PNL    |  98.40 |      104 |     91.72 |   153.59 | 10241.52 |
| 2000-06-05 |  97.92 |          |        |          |        |          |           |          | 10241.52 |
| 2000-06-06 |  97.49 |          |        |          |        |          |           |          | 10241.52 |
| 2000-06-07 |  98.16 |          |        |          |        |          |           |          | 10241.52 |
| 2000-06-08 |  97.78 |          |        |          |        |          |           |          | 10241.52 |
| 2000-06-09 |  97.57 |          |        |          |        |          |           |          | 10241.52 |
| 2000-06-12 |  96.43 |          |        |          |        |          |           |          | 10241.52 |
| 2000-06-13 |  98.24 |   LEX    |  96.38 |   PNL    |  98.24 |      106 |     91.98 |   196.22 | 10437.74 |
| 2000-06-14 |  98.40 |          |        |          |        |          |           |          | 10437.74 |
| 2000-06-15 |  98.61 |          |        |          |        |          |           |          | 10437.74 |
| 2000-06-16 |  97.80 |          |        |          |        |          |           |          | 10437.74 |
| 2000-06-19 |  99.05 |          |        |          |        |          |           |          | 10437.74 |
| 2000-06-20 |  98.70 |          |        |          |        |          |           |          | 10437.74 |
| 2000-06-21 |  98.65 |          |        |          |        |          |           |          | 10437.74 |
| 2000-06-22 |  97.15 |          |        |          |        |          |           |          | 10437.74 |
| 2000-06-23 |  96.32 |   LEX    |  97.28 |          |        |      107 |     92.04 |  -102.62 | 10335.13 |
| 2000-06-26 |  97.56 |          |        |   PNL    |  97.56 |      107 |     92.09 |    30.11 | 10467.86 |
| 2000-06-27 |  96.84 |   LEX    |  97.39 |          |        |      107 |     92.76 |   -59.12 | 10408.74 |
| 2000-06-28 |  97.11 |          |        |          |        |      107 |     92.99 |   -30.11 | 10437.74 |
| 2000-06-29 |  96.19 |          |        |          |        |      107 |     92.99 |  -128.27 | 10339.59 |
| 2000-06-30 |  96.92 |          |        |          |        |      107 |     93.00 |   -50.19 | 10417.67 |
| 2000-07-03 |  98.26 |          |        |   PNL    |  98.26 |      107 |     93.25 |    92.58 | 10560.43 |
| 2000-07-05 |  96.49 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-06 |  97.24 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-07 |  98.80 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-10 |  98.63 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-11 |  98.84 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-12 |  99.49 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-13 |  99.93 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-14 | 100.91 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-17 | 100.74 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-18 |  99.92 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-19 |  99.11 |          |        |          |        |          |           |          | 10560.43 |
| 2000-07-20 | 100.49 |   LEX    |  99.41 |   PNL    | 100.49 |      106 |     94.60 |   114.92 | 10675.35 |
| 2000-07-21 |  98.53 |          |        |          |        |          |           |          | 10675.35 |
| 2000-07-24 |  97.97 |   LEX    |  98.82 |          |        |      108 |     93.80 |   -92.32 | 10583.03 |
| 2000-07-25 |  98.28 |          |        |          |        |      108 |     93.84 |   -58.54 | 10616.81 |
| 2000-07-26 |  97.32 |          |        |          |        |      108 |     93.85 |  -162.11 | 10513.24 |
| 2000-07-27 |  96.99 |          |        |          |        |      108 |     93.85 |  -198.14 | 10477.21 |
| 2000-07-28 |  94.80 |          |        |          |        |      108 |     93.85 |  -434.56 | 10240.79 |
| 2000-07-31 |  95.40 |          |        |          |        |      108 |     93.85 |  -369.27 | 10306.09 |
| 2000-08-01 |  95.99 |          |        |          |        |      108 |     93.89 |  -306.22 | 10369.13 |
| 2000-08-02 |  96.47 |          |        |          |        |      108 |     94.08 |  -254.44 | 10420.91 |
| 2000-08-03 |  97.13 |          |        |          |        |      108 |     94.47 |  -182.38 | 10492.97 |
| 2000-08-04 |  97.65 |          |        |          |        |      108 |     94.70 |  -126.09 | 10549.26 |
| 2000-08-07 |  98.82 |          |        |   PNL    |  98.82 |      108 |     95.18 |     0.00 | 10675.35 |
| 2000-08-08 |  99.20 |          |        |          |        |          |           |          | 10675.35 |
| 2000-08-09 |  98.36 |          |        |          |        |          |           |          | 10675.35 |
| 2000-08-10 |  97.88 |   LEX    |  98.43 |          |        |      108 |     95.38 |   -58.54 | 10616.81 |
| 2000-08-11 |  98.34 |          |        |          |        |      108 |     95.50 |    -9.01 | 10666.34 |
| 2000-08-14 |  99.59 |          |        |   PNL    |  99.59 |      108 |     96.49 |   126.09 | 10801.44 |
| 2000-08-15 |  99.51 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-16 |  99.16 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-17 | 100.20 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-18 |  99.86 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-21 | 100.41 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-22 | 100.24 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-23 | 100.64 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-24 | 100.95 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-25 | 100.91 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-28 | 101.25 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-29 | 101.27 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-30 | 100.30 |          |        |          |        |          |           |          | 10801.44 |
| 2000-08-31 | 101.64 |   LEX    | 100.78 |   PNL    | 101.64 |      107 |     97.83 |    91.46 | 10892.91 |
| 2000-09-01 | 101.74 |          |        |          |        |          |           |          | 10892.91 |
| 2000-09-05 | 100.93 |          |        |          |        |          |           |          | 10892.91 |
| 2000-09-06 |  99.78 |          |        |          |        |          |           |          | 10892.91 |
| 2000-09-07 | 100.64 |   LEX    | 100.24 |   PNL    | 100.64 |      108 |     96.44 |    42.78 | 10935.69 |
| 2000-09-08 |  99.95 |          |        |          |        |          |           |          | 10935.69 |
| 2000-09-11 |  99.80 |   LEX    |  99.91 |          |        |      109 |     96.66 |   -11.36 | 10924.32 |
| 2000-09-12 |  99.07 |          |        |          |        |      109 |     96.73 |   -90.90 | 10844.79 |
| 2000-09-13 |  99.33 |          |        |          |        |      109 |     96.74 |   -62.49 | 10873.20 |
| 2000-09-14 |  99.83 |          |        |          |        |      109 |     96.85 |    -7.95 | 10927.73 |
| 2000-09-15 |  97.65 |          |        |          |        |      109 |     96.87 |  -246.02 | 10689.66 |
| 2000-09-18 |  96.75 |          |        | STOP_OUT |  96.75 |      109 |     96.87 |  -343.99 | 10591.70 |
| 2000-09-19 |  97.63 |   LEX    |  97.06 |   PNL    |  97.63 |      109 |     93.74 |    61.51 | 10653.21 |
| 2000-09-20 |  96.91 |          |        |          |        |          |           |          | 10653.21 |
| 2000-09-21 |  95.43 |          |        |          |        |          |           |          | 10653.21 |
| 2000-09-22 |  97.17 |   LEX    |  95.39 |   PNL    |  97.17 |      111 |     92.77 |   197.20 | 10850.41 |
| 2000-09-25 |  96.48 |          |        |          |        |          |           |          | 10850.41 |
| 2000-09-26 |  95.24 |   LEX    |  96.56 |          |        |      112 |     92.40 |  -147.48 | 10702.93 |
| 2000-09-27 |  95.75 |          |        |          |        |      112 |     92.40 |   -91.29 | 10759.12 |
| 2000-09-28 |  96.98 |          |        |   PNL    |  96.98 |      112 |     93.14 |    46.82 | 10897.23 |
| 2000-09-29 |  96.06 |          |        |          |        |          |           |          | 10897.23 |
| 2000-10-02 |  96.21 |          |        |          |        |          |           |          | 10897.23 |
| 2000-10-03 |  95.31 |          |        |          |        |          |           |          | 10897.23 |
| 2000-10-04 |  96.10 |          |        |          |        |          |           |          | 10897.23 |
| 2000-10-05 |  96.44 |          |        |          |        |          |           |          | 10897.23 |
| 2000-10-06 |  94.35 |          |        |          |        |          |           |          | 10897.23 |
| 2000-10-09 |  93.64 |   LEX    |  94.51 |          |        |      115 |     89.27 |  -100.95 | 10796.28 |
| 2000-10-10 |  92.09 |          |        |          |        |      115 |     89.27 |  -278.81 | 10618.41 |
| 2000-10-11 |  91.32 |          |        |          |        |      115 |     89.27 |  -367.75 | 10529.48 |
| 2000-10-12 |  89.04 |          |        | STOP_OUT |  89.04 |      115 |     89.27 |  -629.74 | 10267.49 |
| 2000-10-13 |  92.01 |   LEX    |  88.91 |   PNL    |  92.01 |      115 |     84.82 |   355.73 | 10623.22 |
| 2000-10-16 |  92.42 |   LEX    |  91.90 |   PNL    |  92.42 |      115 |     84.95 |    60.09 | 10683.31 |
| 2000-10-17 |  90.12 |          |        |          |        |          |           |          | 10683.31 |
| 2000-10-18 |  89.79 |          |        |          |        |          |           |          | 10683.31 |
| 2000-10-19 |  93.18 |   LEX    |  91.52 |   PNL    |  93.18 |      116 |     84.72 |   191.53 | 10874.84 |
| 2000-10-20 |  93.57 |          |        |          |        |          |           |          | 10874.84 |
| 2000-10-23 |  93.99 |          |        |          |        |          |           |          | 10874.84 |
| 2000-10-24 |  93.36 |          |        |          |        |          |           |          | 10874.84 |
| 2000-10-25 |  91.17 |          |        |          |        |          |           |          | 10874.84 |
| 2000-10-26 |  91.42 |   LEX    |  91.71 |          |        |      118 |     82.94 |   -34.53 | 10840.31 |
| 2000-10-27 |  93.15 |          |        |   PNL    |  93.15 |      118 |     84.03 |   170.18 | 11045.02 |
| 2000-10-30 |  93.99 |          |        |          |        |          |           |          | 11045.02 |
| 2000-10-31 |  95.61 |          |        |          |        |          |           |          | 11045.02 |
| 2000-11-01 |  95.29 |          |        |          |        |          |           |          | 11045.02 |
| 2000-11-02 |  95.44 |          |        |          |        |          |           |          | 11045.02 |
| 2000-11-03 |  95.50 |          |        |          |        |          |           |          | 11045.02 |
| 2000-11-06 |  96.16 |          |        |          |        |          |           |          | 11045.02 |
| 2000-11-07 |  96.14 |          |        |          |        |          |           |          | 11045.02 |
| 2000-11-08 |  94.01 |          |        |          |        |          |           |          | 11045.02 |
| 2000-11-09 |  93.66 |   LEX    |  93.64 |   PNL    |  93.66 |      117 |     86.62 |     2.45 | 11047.47 |
| 2000-11-10 |  91.38 |   LEX    |  92.97 |          |        |      118 |     85.63 |  -187.44 | 10860.03 |
| 2000-11-13 |  90.67 |          |        |          |        |      118 |     85.80 |  -271.29 | 10776.18 |
| 2000-11-14 |  93.05 |          |        |   PNL    |  93.05 |      118 |     86.17 |     9.86 | 11057.33 |
| 2000-11-15 |  93.34 |          |        |          |        |          |           |          | 11057.33 |
| 2000-11-16 |  91.88 |          |        |          |        |          |           |          | 11057.33 |
| 2000-11-17 |  91.39 |          |        |          |        |          |           |          | 11057.33 |
| 2000-11-20 |  90.08 |   LEX    |  90.79 |          |        |      121 |     84.69 |   -85.99 | 10971.34 |
| 2000-11-21 |  90.54 |          |        |          |        |      121 |     84.78 |   -30.34 | 11026.99 |
| 2000-11-22 |  88.38 |          |        |          |        |      121 |     84.78 |  -292.09 | 10765.24 |
| 2000-11-24 |  90.19 |          |        |          |        |      121 |     84.97 |   -73.34 | 10983.99 |
| 2000-11-27 |  90.98 |          |        |   PNL    |  90.98 |      121 |     85.26 |    22.76 | 11080.09 |
| 2000-11-28 |  89.41 |          |        |          |        |          |           |          | 11080.09 |
| 2000-11-29 |  89.25 |          |        |          |        |          |           |          | 11080.09 |
| 2000-11-30 |  88.47 |   LEX    |  88.62 |          |        |      125 |     82.98 |   -18.29 | 11061.80 |
| 2000-12-01 |  88.43 |          |        |          |        |      125 |     83.20 |   -23.51 | 11056.58 |
| 2000-12-04 |  89.18 |          |        |   PNL    |  89.18 |      125 |     83.24 |    70.54 | 11150.63 |
| 2000-12-05 |  92.11 |   LEX    |  90.21 |   PNL    |  92.11 |      123 |     86.17 |   233.94 | 11384.58 |
| 2000-12-06 |  90.64 |          |        |          |        |          |           |          | 11384.58 |
| 2000-12-07 |  89.39 |          |        |          |        |          |           |          | 11384.58 |
| 2000-12-08 |  89.60 |   LEX    |  91.67 |          |        |      124 |     87.13 |  -256.58 | 11128.00 |
| 2000-12-11 |  92.72 |          |        |   PNL    |  92.72 |      124 |     87.34 |   129.58 | 11514.16 |
| 2000-12-12 |  92.32 |          |        |          |        |          |           |          | 11514.16 |
| 2000-12-13 |  91.05 |          |        |          |        |          |           |          | 11514.16 |
| 2000-12-14 |  89.89 |   LEX    |  90.88 |          |        |      126 |     85.68 |  -123.77 | 11390.39 |
| 2000-12-15 |  87.86 |          |        |          |        |      126 |     85.72 |  -379.61 | 11134.55 |
| 2000-12-18 |  89.04 |          |        |          |        |      126 |     85.72 |  -231.68 | 11282.48 |
| 2000-12-19 |  87.22 |          |        |          |        |      126 |     85.72 |  -460.17 | 11053.99 |
| 2000-12-20 |  84.70 |          |        | STOP_OUT |  84.70 |      126 |     85.72 |  -778.48 | 10735.68 |
| 2000-12-21 |  85.29 |   LEX    |  84.53 |   PNL    |  85.29 |      127 |     79.82 |    95.85 | 10831.53 |
| 2000-12-22 |  87.84 |   LEX    |  86.54 |   PNL    |  87.84 |      125 |     81.26 |   162.48 | 10994.01 |
| 2000-12-26 |  88.79 |          |        |          |        |          |           |          | 10994.01 |
| 2000-12-27 |  89.44 |          |        |          |        |          |           |          | 10994.01 |
| 2000-12-28 |  89.71 |          |        |          |        |          |           |          | 10994.01 |
| 2000-12-29 |  88.01 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-02 |  86.42 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-03 |  90.57 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-04 |  89.59 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-05 |  86.67 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-08 |  87.34 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-09 |  87.11 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-10 |  88.64 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-11 |  88.72 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-12 |  88.56 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-16 |  89.12 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-17 |  89.53 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-18 |  90.42 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-19 |  89.91 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-22 |  90.51 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-23 |  91.22 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-24 |  91.49 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-25 |  91.26 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-26 |  91.16 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-29 |  91.64 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-30 |  92.45 |          |        |          |        |          |           |          | 10994.01 |
| 2001-01-31 |  91.92 |          |        |          |        |          |           |          | 10994.01 |
| 2001-02-01 |  92.53 |          |        |          |        |          |           |          | 10994.01 |
| 2001-02-02 |  90.43 |          |        |          |        |          |           |          | 10994.01 |
| 2001-02-05 |  91.10 |   LEX    |  90.43 |   PNL    |  91.10 |      121 |     86.58 |    80.36 | 11074.37 |
| 2001-02-06 |  90.83 |   LEX    |  90.77 |   PNL    |  90.83 |      122 |     87.09 |     7.37 | 11081.74 |
| 2001-02-07 |  90.36 |          |        |          |        |          |           |          | 11081.74 |
| 2001-02-08 |  89.31 |   LEX    |  90.43 |          |        |      122 |     86.24 |  -137.50 | 10944.24 |
| 2001-02-09 |  88.45 |          |        |          |        |      122 |     86.24 |  -242.27 | 10839.47 |
| 2001-02-12 |  89.46 |          |        |          |        |      122 |     86.24 |  -118.68 | 10963.06 |
| 2001-02-13 |  88.73 |          |        |          |        |      122 |     86.24 |  -207.90 | 10873.84 |
| 2001-02-14 |  88.60 |          |        |          |        |      122 |     86.24 |  -224.26 | 10857.48 |
| 2001-02-15 |  89.45 |          |        |          |        |      122 |     86.24 |  -119.50 | 10962.24 |
| 2001-02-16 |  87.48 |          |        |          |        |      122 |     86.27 |  -360.13 | 10721.61 |
| 2001-02-20 |  86.13 |          |        | STOP_OUT |  86.13 |      122 |     86.27 |  -524.64 | 10557.10 |
| 2001-02-21 |  84.28 |          |        |          |        |          |           |          | 10557.10 |
| 2001-02-22 |  84.40 |   LEX    |  84.77 |          |        |      124 |     79.73 |   -44.92 | 10512.18 |
| 2001-02-23 |  83.83 |          |        |          |        |      124 |     79.73 |  -115.63 | 10441.47 |
| 2001-02-26 |  85.62 |          |        |   PNL    |  85.62 |      124 |     80.12 |   105.65 | 10662.75 |
| 2001-02-27 |  84.83 |   LEX    |  85.07 |          |        |      125 |     80.14 |   -30.19 | 10632.57 |
| 2001-02-28 |  83.16 |          |        |          |        |      125 |     80.14 |  -239.00 | 10423.76 |
| 2001-03-01 |  83.59 |          |        |          |        |      125 |     80.14 |  -184.50 | 10478.26 |
| 2001-03-02 |  82.93 |          |        |          |        |      125 |     80.14 |  -267.51 | 10395.25 |
| 2001-03-05 |  83.69 |          |        |          |        |      125 |     80.14 |  -172.76 | 10490.00 |
| 2001-03-06 |  84.58 |          |        |          |        |      125 |     80.14 |   -60.38 | 10602.38 |
| 2001-03-07 |  85.19 |          |        |   PNL    |  85.19 |      125 |     80.14 |    15.09 | 10677.85 |
| 2001-03-08 |  85.28 |          |        |          |        |          |           |          | 10677.85 |
| 2001-03-09 |  82.76 |          |        |          |        |          |           |          | 10677.85 |
| 2001-03-12 |  79.22 |   LEX    |  82.08 |          |        |      130 |     75.00 |  -371.53 | 10306.32 |
| 2001-03-13 |  80.52 |          |        |          |        |      130 |     75.00 |  -202.34 | 10475.50 |
| 2001-03-14 |  78.93 |          |        |          |        |      130 |     75.00 |  -409.03 | 10268.81 |
| 2001-03-15 |  78.95 |          |        |          |        |      130 |     75.00 |  -406.42 | 10271.42 |
