InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2021-12-30,2022-01-14,63,11,LEX,476.4498,EXPIRY,463.2808,30331.5906,-829.6519,-0.0274,19501.9387
2022-01-31,2022-01-31,67,0,LEX,439.8735,PNL,448.5166,29501.9387,579.0917,0.0196,20081.0303
2022-02-02,2022-02-02,66,0,LEX,454.0893,PNL,455.9336,30081.0303,121.7225,0.004,20202.7529
2022-02-03,2022-02-09,67,4,LEX,449.5534,PNL,456.123,30202.7529,440.1633,0.0146,20642.9162
2022-02-10,2022-02-23,68,8,LEX,449.9422,STOP_OUT,420.6432,30642.9162,-1992.3309,-0.065,18650.5853
2022-02-28,2022-02-28,66,0,LEX,430.692,PNL,435.2778,28650.5853,302.6598,0.0106,18953.245
2022-03-16,2022-03-16,67,0,LEX,428.5586,PNL,434.2709,28953.245,382.7203,0.0132,19335.9654
2022-03-17,2022-03-17,67,0,LEX,432.2472,PNL,439.704,29335.9654,499.6086,0.017,19835.5739
2022-03-18,2022-03-18,68,0,LEX,438.0,PNL,444.52,29835.5739,443.3593,0.0149,20278.9333
2022-03-21,2022-03-21,68,0,LEX,444.34,PNL,444.39,30278.9333,3.4007,0.0001,20282.3339
2022-03-23,2022-03-24,67,1,LEX,446.91,PNL,450.49,30282.3339,239.8593,0.0079,20522.1933
2022-03-25,2022-03-25,67,0,LEX,451.16,PNL,452.69,30522.1933,102.51,0.0034,20624.7033
2022-03-28,2022-03-28,67,0,LEX,452.06,PNL,455.91,30624.7033,257.95,0.0084,20882.6533
2022-03-30,2022-04-14,67,11,LEX,460.34,EXPIRY,437.79,30882.6533,-1510.8493,-0.0489,19371.8039
2022-04-20,2022-04-26,65,4,LEX,446.92,STOP_OUT,416.1,29371.8039,-2003.3,-0.0682,17368.5039
2022-05-04,2022-05-04,65,0,LEX,417.08,PNL,429.06,27368.5039,778.7006,0.0285,18147.2046
2022-05-05,2022-05-12,66,5,LEX,424.55,STOP_OUT,390.6525,28147.2046,-2237.2343,-0.0795,15909.9703
2022-05-18,2022-05-26,64,6,LEX,401.7645,PNL,403.5667,25909.9703,115.3431,0.0045,16025.3133
2022-05-27,2022-05-27,64,0,LEX,406.1555,PNL,413.4739,26025.3133,468.3774,0.018,16493.6907
2022-05-31,2022-06-02,64,2,LEX,411.7713,PNL,415.5948,26493.6907,244.7038,0.0092,16738.3945
2022-06-03,2022-06-07,65,2,LEX,410.6262,PNL,413.9518,26738.3945,216.1659,0.0081,16954.5605
2022-06-24,2022-06-24,70,0,LEX,381.4,PNL,390.08,26954.5605,607.6,0.0225,17562.1605
2022-06-27,2022-07-13,70,11,LEX,391.05,EXPIRY,378.83,27562.1605,-855.4,-0.031,16706.7605
2022-07-20,2022-07-20,68,0,LEX,392.47,PNL,394.77,26706.7605,156.3993,0.0059,16863.1598
2022-07-21,2022-07-21,68,0,LEX,394.16,PNL,398.79,26863.1598,314.8407,0.0117,17178.0005
2022-07-22,2022-07-27,68,3,LEX,398.92,PNL,401.04,27178.0005,144.16,0.0053,17322.1605
2022-07-28,2022-07-28,67,0,LEX,401.89,PNL,406.07,27322.1605,280.06,0.0103,17602.2205
2022-07-29,2022-07-29,67,0,LEX,407.58,PNL,411.99,27602.2205,295.47,0.0107,17897.6905
2022-08-01,2022-08-01,68,0,LEX,409.15,PNL,410.77,27897.6905,110.16,0.0039,18007.8505
2022-08-04,2022-08-10,67,4,LEX,414.37,PNL,419.99,28007.8505,376.5393,0.0134,18384.3898
