+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2014-07-10 | 170.09 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-11 | 170.32 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-14 | 171.18 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-15 | 170.86 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-16 | 171.49 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-17 | 169.54 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-18 | 171.28 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-21 | 170.96 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-22 | 171.70 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-23 | 172.08 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-24 | 172.09 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-25 | 171.29 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-28 | 171.36 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-29 | 170.62 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-30 | 170.65 |          |        |          |        |          |           |          | 17111.88 |
| 2014-07-31 | 167.28 |          |        |          |        |          |           |          | 17111.88 |
| 2014-08-01 | 166.76 |          |        |          |        |          |           |          | 17111.88 |
| 2014-08-04 | 167.97 | MA-0.002 | 167.08 |   PNL    | 167.97 |      102 |    163.15 |    90.13 | 17202.01 |
| 2014-08-05 | 166.34 |          |        |          |        |          |           |          | 17202.01 |
| 2014-08-06 | 166.39 | MA-0.002 | 165.56 |   PNL    | 166.39 |      103 |    162.25 |    85.66 | 17287.68 |
| 2014-08-07 | 165.49 |          |        |          |        |          |           |          | 17287.68 |
| 2014-08-08 | 167.41 | MA-0.002 | 165.86 |   PNL    | 167.41 |      104 |    162.83 |   160.37 | 17448.05 |
| 2014-08-11 | 167.89 |          |        |          |        |          |           |          | 17448.05 |
| 2014-08-12 | 167.66 | MA-0.002 | 167.73 |          |        |      104 |    163.69 |    -7.21 | 17440.84 |
| 2014-08-13 | 168.79 |          |        |   PNL    | 168.79 |      104 |    164.61 |   110.82 | 17558.86 |
| 2014-08-14 | 169.59 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-15 | 169.55 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-18 | 170.97 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-19 | 171.87 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-20 | 172.33 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-21 | 172.83 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-22 | 172.56 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-25 | 173.43 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-26 | 173.55 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-27 | 173.48 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-28 | 173.38 |          |        |          |        |          |           |          | 17558.86 |
| 2014-08-29 | 173.88 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-02 | 173.79 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-03 | 173.69 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-04 | 173.44 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-05 | 174.22 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-08 | 173.77 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-09 | 172.67 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-10 | 173.32 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-11 | 173.52 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-12 | 172.51 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-15 | 172.38 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-16 | 173.68 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-17 | 173.91 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-18 | 174.84 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-19 | 174.68 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-22 | 173.33 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-23 | 172.34 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-24 | 173.69 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-25 | 170.89 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-26 | 172.24 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-29 | 171.93 |          |        |          |        |          |           |          | 17558.86 |
| 2014-09-30 | 171.48 |          |        |          |        |          |           |          | 17558.86 |
