+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-05-16 |  97.63 |          |        |          |        |          |           |          | 11411.19 |
| 2000-05-17 |  96.61 |          |        |          |        |          |           |          | 11411.19 |
| 2000-05-18 |  95.43 |          |        |          |        |          |           |          | 11411.19 |
| 2000-05-19 |  93.93 |          |        |          |        |          |           |          | 11411.19 |
| 2000-05-22 |  93.22 |          |        |          |        |          |           |          | 11411.19 |
| 2000-05-23 |  91.85 |          |        |          |        |          |           |          | 11411.19 |
| 2000-05-24 |  93.35 |          |        |          |        |          |           |          | 11411.19 |
| 2000-05-25 |  91.75 |   NDAY   |  93.64 |          |        |      121 |     87.01 |  -229.02 | 11182.17 |
| 2000-05-26 |  91.85 |          |        |          |        |      121 |     87.01 |  -216.44 | 11194.75 |
| 2000-05-30 |  94.85 |          |        |   PNL    |  94.85 |      121 |     87.52 |   145.97 | 11557.16 |
| 2000-05-31 |  95.05 |          |        |          |        |          |           |          | 11557.16 |
| 2000-06-01 |  96.72 |          |        |          |        |          |           |          | 11557.16 |
| 2000-06-02 |  98.40 |          |        |          |        |          |           |          | 11557.16 |
| 2000-06-05 |  97.92 |          |        |          |        |          |           |          | 11557.16 |
| 2000-06-06 |  97.49 |          |        |          |        |          |           |          | 11557.16 |
| 2000-06-07 |  98.16 |          |        |          |        |          |           |          | 11557.16 |
| 2000-06-08 |  97.78 |   NDAY   |  98.17 |          |        |      117 |     91.63 |   -46.24 | 11510.93 |
| 2000-06-09 |  97.57 |          |        |          |        |      117 |     91.94 |   -70.57 | 11486.59 |
| 2000-06-12 |  96.43 |          |        |          |        |      117 |     92.02 |  -204.42 | 11352.75 |
| 2000-06-13 |  98.24 |          |        |   PNL    |  98.24 |      117 |     92.13 |     7.30 | 11564.46 |
| 2000-06-14 |  98.40 |          |        |          |        |          |           |          | 11564.46 |
| 2000-06-15 |  98.61 |          |        |          |        |          |           |          | 11564.46 |
