InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2008-08-21,2008-08-21,165,0,LEX,96.6065,PNL,97.4068,16016.7733,132.048,0.0082,6148.8213
2008-09-02,2008-09-04,162,2,LEX,99.1065,STOP_OUT,94.5334,16148.8213,-740.8473,-0.0459,5407.974
2008-09-10,2008-09-11,163,1,LEX,94.4267,PNL,95.6614,15407.974,201.2641,0.0131,5609.2381
2008-09-16,2008-09-16,174,0,LEX,89.3277,PNL,93.0624,15609.2381,649.8363,0.0416,6259.0744
2008-09-18,2008-09-18,180,0,LEX,89.9756,PNL,91.5152,16259.0744,277.1293,0.017,6536.2037
2008-09-30,2008-09-30,190,0,LEX,87.016,PNL,88.9172,16536.2037,361.2189,0.0218,6897.4225
2008-10-01,2008-10-01,191,0,LEX,88.3652,PNL,88.9708,16897.4225,115.6713,0.0068,7013.0938
2008-10-02,2008-10-07,193,3,LEX,88.1199,STOP_OUT,76.6823,17013.0938,-2207.4527,-0.1298,4805.6411
2008-10-08,2008-10-13,198,3,LEX,74.7582,PNL,77.6942,14805.6411,581.3347,0.0393,5386.9758
2008-10-16,2008-10-16,219,0,LEX,69.9823,PNL,71.8835,15386.9758,416.3522,0.0271,5803.328
2008-10-28,2008-10-28,236,0,LEX,66.9543,PNL,71.8758,15803.328,1161.4812,0.0735,6964.8092
2008-11-12,2008-11-13,250,1,LEX,67.6366,PNL,69.8903,16964.8092,563.4349,0.0332,7528.2441
2008-11-20,2008-11-24,285,2,LEX,61.4272,PNL,65.1834,17528.2441,1070.5373,0.0611,8598.7814
2008-12-02,2008-12-02,290,0,LEX,63.9875,PNL,65.3674,18598.7814,400.1616,0.0215,8998.943
2008-12-03,2008-12-03,297,0,LEX,63.9339,PNL,66.9389,18998.943,892.4985,0.047,9891.4415
2008-12-04,2008-12-05,301,1,LEX,65.973,PNL,67.4066,19891.4415,431.4983,0.0217,10322.9398
2008-12-23,2008-12-30,300,4,LEX,67.6446,PNL,68.7575,20322.9398,333.8554,0.0164,10656.7952
2009-01-12,2009-01-28,300,11,LEX,68.657,EXPIRY,67.5364,20656.7952,-336.1688,-0.0163,10320.6264
2009-02-02,2009-02-02,322,0,LEX,63.0386,PNL,63.8192,20320.6264,251.3353,0.0124,10571.9617
2009-02-03,2009-02-03,320,0,LEX,64.221,PNL,64.7156,20571.9617,158.2728,0.0077,10730.2345
2009-02-04,2009-02-05,318,1,LEX,65.1484,PNL,65.3571,20730.2345,66.3628,0.0032,10796.5973
2009-02-18,2009-03-02,337,8,LEX,61.663,STOP_OUT,54.5608,20796.5973,-2393.4348,-0.1151,8403.1625
2009-03-03,2009-03-04,332,1,LEX,55.3414,PNL,55.4341,18403.1625,30.7939,0.0017,8433.9564
2009-03-05,2009-03-10,340,3,LEX,54.1744,PNL,55.7742,18433.9564,543.9111,0.0295,8977.8675
2009-03-23,2009-03-23,309,0,LEX,61.2871,PNL,63.9958,18977.8675,836.9733,0.0441,9814.8408
2009-03-31,2009-04-01,319,1,LEX,61.9253,PNL,63.0929,19814.8408,372.444,0.0188,10187.2848
