Date,Close,InSignal,Entry,ExSignal,Exit,Position,StopLevel,MTM,Equity
2000-02-29,91.2439,,,,,,,0.0,10520.1732
2000-03-01,91.9078,,,,,,,0.0,10520.1732
2000-03-02,91.97,,,,,,,0.0,10520.1732
2000-03-03,93.692,,,,,,,0.0,10520.1732
2000-03-06,92.7792,,,,,,,0.0,10520.1732
2000-03-07,90.9846,NDAY,92.9451,,,113.0,65.1342,-221.5431,10298.6301
2000-03-08,90.8705,,,,,113.0,65.1342,-234.4353,10285.7379
2000-03-09,93.526,,,PNL,93.526,113.0,65.4682,65.6419,10585.815
2000-03-10,93.0281,,,,,,,0.0,10585.815
2000-03-13,92.0116,,,,,,,0.0,10585.815
2000-03-14,90.7045,,,,,,,0.0,10585.815
2000-03-15,92.8207,,,,,,,0.0,10585.815
2000-03-16,97.1567,,,,,,,0.0,10585.815
2000-03-17,97.7988,,,,,,,0.0,10585.815
2000-03-20,97.2997,,,,,,,0.0,10585.815
2000-03-21,99.2964,NDAY,96.8629,PNL,99.2964,109.0,93.2548,265.2549,10851.07
2000-03-22,99.8996,,,,,,,0.0,10851.07
2000-03-23,101.6051,,,,,,,0.0,10851.07
2000-03-24,102.2083,,,,,,,0.0,10851.07
2000-03-27,101.1267,,,,,,,0.0,10851.07
2000-03-28,100.5443,NDAY,100.6691,,,107.0,93.4149,-13.3532,10837.7168
2000-03-29,100.6483,,,,,107.0,93.4149,-2.2242,10848.8458
2000-03-30,98.9636,,,,,107.0,93.4149,-182.4871,10668.5829
2000-03-31,100.0868,,,,,107.0,93.4149,-62.3154,10788.7546
2000-04-03,100.6692,,,PNL,100.6692,107.0,93.4149,0.0047,10851.0746
2000-04-04,99.9204,,,,,,,0.0,10851.0746
2000-04-05,99.2964,,,,,,,0.0,10851.0746
2000-04-06,100.1596,,,,,,,0.0,10851.0746
2000-04-07,100.794,,,,,,,0.0,10851.0746
2000-04-10,100.3988,,,,,,,0.0,10851.0746
2000-04-11,100.1075,NDAY,99.8371,PNL,100.1075,108.0,90.728,29.2024,10880.277
2000-04-12,97.3621,,,,,,,0.0,10880.277
2000-04-13,96.0101,,,,,,,0.0,10880.277
2000-04-14,90.5191,,,,,,,0.0,10880.277
2000-04-17,93.6806,,,,,,,0.0,10880.277
2000-04-18,96.1557,,,,,,,0.0,10880.277
2000-04-19,95.2613,,,,,,,0.0,10880.277
2000-04-20,95.719,,,,,,,0.0,10880.277
2000-04-24,94.6789,,,,,,,0.0,10880.277
2000-04-25,98.61,,,,,,,0.0,10880.277
2000-04-26,97.4973,,,,,,,0.0,10880.277
2000-04-27,97.1749,,,,,,,0.0,10880.277
2000-04-28,96.5717,,,,,,,0.0,10880.277
2000-05-01,97.8821,,,,,,,0.0,10880.277
2000-05-02,95.9269,,,,,,,0.0,10880.277
2000-05-03,93.6806,,,,,,,0.0,10880.277
2000-05-04,94.3878,,,,,,,0.0,10880.277
2000-05-05,95.5317,,,,,,,0.0,10880.277
2000-05-08,94.8141,,,,,,,0.0,10880.277
2000-05-09,94.055,NDAY,95.2197,,,114.0,86.9012,-132.7835,10747.4935
2000-05-10,91.9334,,,,,114.0,86.9507,-374.639,10505.638
2000-05-11,94.0342,,,,,114.0,87.0614,-135.1501,10745.1269
2000-05-12,95.0533,,,,,114.0,87.2428,-18.9681,10861.3089
2000-05-15,96.6965,,,PNL,96.6965,114.0,88.7298,168.3521,11048.6291
2000-05-16,97.6324,,,,,,,0.0,11048.6291
2000-05-17,96.6133,,,,,,,0.0,11048.6291
2000-05-18,95.4277,,,,,,,0.0,11048.6291
2000-05-19,93.9301,,,,,,,0.0,11048.6291
2000-05-22,93.223,,,,,,,0.0,11048.6291
2000-05-23,91.8502,NDAY,93.4726,,,118.0,86.2048,-191.4378,10857.1913
2000-05-24,93.3477,,,,,118.0,86.4264,-14.7281,11033.901
2000-05-25,91.7462,,,,,118.0,87.0056,-203.7074,10844.9217
2000-05-26,91.8502,,,,,118.0,87.0056,-191.4378,10857.1913
2000-05-30,94.8454,,,PNL,94.8454,118.0,87.5207,161.9911,11210.6202
2000-05-31,95.0533,,,,,,,0.0,11210.6202
2000-06-01,96.7173,,,,,,,0.0,11210.6202
2000-06-02,98.402,,,,,,,0.0,11210.6202
2000-06-05,97.9236,,,,,,,0.0,11210.6202
2000-06-06,97.4868,NDAY,97.5908,,,114.0,91.3309,-11.8557,11198.7645
2000-06-07,98.1628,,,PNL,98.1628,114.0,91.6528,65.2129,11275.8331
2000-06-08,97.778,,,,,,,0.0,11275.8331
2000-06-09,97.57,,,,,,,0.0,11275.8331
2000-06-12,96.4261,,,,,,,0.0,11275.8331
2000-06-13,98.2356,NDAY,96.3845,PNL,98.2356,116.0,91.981,214.7331,11490.5662
2000-06-14,98.402,,,,,,,0.0,11490.5662
2000-06-15,98.61,,,,,,,0.0,11490.5662
2000-06-16,97.7998,,,,,,,0.0,11490.5662
2000-06-19,99.0507,,,,,,,0.0,11490.5662
2000-06-20,98.6963,,,,,,,0.0,11490.5662
2000-06-21,98.6545,,,,,,,0.0,11490.5662
2000-06-22,97.1535,,,,,,,0.0,11490.5662
2000-06-23,96.3196,,,,,,,0.0,11490.5662
2000-06-26,97.56,,,,,,,0.0,11490.5662
2000-06-27,96.8407,,,,,,,0.0,11490.5662
2000-06-28,97.1118,,,,,,,0.0,11490.5662
2000-06-29,96.1944,,,,,,,0.0,11490.5662
2000-06-30,96.9241,,,,,,,0.0,11490.5662
2000-07-03,98.2584,,,,,,,0.0,11490.5662
2000-07-05,96.4864,,,,,,,0.0,11490.5662
2000-07-06,97.2368,,,,,,,0.0,11490.5662
2000-07-07,98.8005,,,,,,,0.0,11490.5662
2000-07-10,98.6337,,,,,,,0.0,11490.5662
2000-07-11,98.8422,NDAY,98.3835,PNL,98.8422,116.0,94.2585,53.2051,11543.7713
2000-07-12,99.4885,,,,,,,0.0,11543.7713
2000-07-13,99.9263,,,,,,,0.0,11543.7713
2000-07-14,100.9062,,,,,,,0.0,11543.7713
2000-07-17,100.7394,,,,,,,0.0,11543.7713
2000-07-18,99.9159,,,,,,,0.0,11543.7713
2000-07-19,99.1133,,,,,,,0.0,11543.7713
2000-07-20,100.4892,,,,,,,0.0,11543.7713
2000-07-21,98.5295,,,,,,,0.0,11543.7713
2000-07-24,97.9666,,,,,,,0.0,11543.7713
2000-07-25,98.2793,NDAY,98.5712,,,117.0,93.1655,-34.1497,11509.6216
2000-07-26,97.3203,,,,,117.0,93.1695,-146.3527,11397.4186
2000-07-27,96.9867,,,,,117.0,93.1699,-185.385,11358.3863
2000-07-28,94.7977,,,,,117.0,93.1699,-441.4992,11102.2721
2000-07-31,95.4022,,,,,117.0,93.1699,-370.7657,11173.0056
2000-08-01,95.986,,,,,117.0,93.2137,-302.4681,11241.3032
2000-08-02,96.4654,,,EXPIRY,96.4654,117.0,93.4055,-246.3701,11297.4012
2000-08-03,97.1326,,,,,,,0.0,11297.4012
2000-08-04,97.6539,,,,,,,0.0,11297.4012
2000-08-07,98.8214,,,,,,,0.0,11297.4012
2000-08-08,99.1966,,,,,,,0.0,11297.4012
2000-08-09,98.3627,,,,,,,0.0,11297.4012
2000-08-10,97.8832,,,,,,,0.0,11297.4012
2000-08-11,98.3418,,,,,,,0.0,11297.4012
2000-08-14,99.5927,,,,,,,0.0,11297.4012
2000-08-15,99.5094,,,,,,,0.0,11297.4012
2000-08-16,99.155,,,,,,,0.0,11297.4012
2000-08-17,100.1973,,,,,,,0.0,11297.4012
2000-08-18,99.8637,,,,,,,0.0,11297.4012
2000-08-21,100.4058,,,,,,,0.0,11297.4012
2000-08-22,100.2391,,,,,,,0.0,11297.4012
2000-08-23,100.6352,,,,,,,0.0,11297.4012
2000-08-24,100.9479,,,,,,,0.0,11297.4012
2000-08-25,100.9062,,,,,,,0.0,11297.4012
2000-08-28,101.2502,,,,,,,0.0,11297.4012
2000-08-29,101.271,,,,,,,0.0,11297.4012
2000-08-30,100.3016,,,,,,,0.0,11297.4012
2000-08-31,101.6359,,,,,,,0.0,11297.4012
2000-09-01,101.7401,,,,,,,0.0,11297.4012
2000-09-05,100.927,NDAY,101.3232,,,111.0,97.158,-43.9692,11253.4319
2000-09-06,99.7803,,,,,111.0,97.1693,-171.2541,11126.1471
2000-09-07,100.6352,,,,,111.0,97.1879,-76.3646,11221.0366
2000-09-08,99.9472,,,,,111.0,97.2248,-152.7326,11144.6686
2000-09-11,99.8012,,,,,111.0,97.337,-168.9353,11128.4659
2000-09-12,99.0716,,,,,111.0,97.409,-249.9275,11047.4737
2000-09-13,99.3322,,,EXPIRY,99.3322,111.0,97.42,-221.002,11076.3991
2000-09-14,99.8325,,,,,,,0.0,11076.3991
2000-09-15,97.6484,,,,,,,0.0,11076.3991
2000-09-18,96.7496,,,,,,,0.0,11076.3991
2000-09-19,97.6274,NDAY,97.0631,PNL,97.6274,114.0,93.7404,64.3325,11140.7317
2000-09-20,96.9064,,,,,,,0.0,11140.7317
2000-09-21,95.4329,,,,,,,0.0,11140.7317
2000-09-22,97.1677,,,,,,,0.0,11140.7317
2000-09-25,96.478,,,,,,,0.0,11140.7317
2000-09-26,95.2448,NDAY,96.5615,,,115.0,92.3962,-151.426,10989.3057
2000-09-27,95.7464,,,,,115.0,92.3962,-93.7386,11046.9931
2000-09-28,96.9795,,,PNL,96.9795,115.0,93.1445,48.0725,11188.8042
