InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2004-03-09,2004-03-11,137,2,NDAY,80.7407,STOP_OUT,77.9488,11065.884,-382.493,-0.0346,683.391
2004-03-16,2004-03-16,136,0,NDAY,78.4117,PNL,78.4188,10683.391,0.954,0.0001,684.345
2004-03-23,2004-03-25,137,2,NDAY,77.6096,PNL,78.1375,10684.345,72.33,0.0068,756.675
2004-04-27,2004-04-27,133,0,NDAY,80.4113,PNL,80.4606,10756.675,6.5537,0.0006,763.2287
2004-05-11,2004-05-11,139,0,NDAY,77.0535,PNL,77.2576,10763.2287,28.3759,0.0026,791.6046
2004-05-25,2004-05-25,139,0,NDAY,77.3632,PNL,78.7359,10791.6046,190.8034,0.0177,982.408
2004-06-15,2004-06-15,136,0,NDAY,80.179,PNL,80.2635,10982.408,11.4883,0.001,993.8963
2004-06-22,2004-06-22,137,0,NDAY,79.9277,PNL,80.3798,10993.8963,61.9469,0.0056,1055.8433
2004-06-29,2004-06-29,137,0,NDAY,80.2103,PNL,80.4858,11055.8433,37.7489,0.0034,1093.5922
2004-07-06,2004-07-14,139,6,NDAY,79.3907,EXPIRY,78.7901,11093.5922,-83.4772,-0.0075,1010.115
2004-07-20,2004-07-20,140,0,NDAY,78.0908,PNL,78.875,11010.115,109.7919,0.01,1119.9069
2004-07-27,2004-07-27,144,0,NDAY,77.0451,PNL,77.5538,11119.9069,73.2511,0.0066,1193.158
2004-08-10,2004-08-10,147,0,NDAY,75.8158,PNL,76.5717,11193.158,111.1272,0.0099,1304.2852
2004-08-24,2004-08-25,144,1,NDAY,78.1684,PNL,78.4934,11304.2852,46.8031,0.0041,1351.0884
2004-08-31,2004-08-31,145,0,NDAY,78.1826,PNL,78.5005,11351.0884,46.0999,0.0041,1397.1882
2004-09-07,2004-09-07,143,0,NDAY,79.5108,PNL,79.7369,11397.1882,32.33,0.0028,1429.5182
2004-09-21,2004-09-21,142,0,NDAY,79.9908,PNL,80.1398,11429.5182,21.1559,0.0019,1450.6741
2004-09-28,2004-09-28,145,0,NDAY,78.6854,PNL,78.9479,11450.6741,38.0621,0.0033,1488.7362
2004-10-05,2004-10-05,142,0,NDAY,80.7712,PNL,80.8066,11488.7362,5.0371,0.0004,1493.7733
2004-11-02,2004-11-03,142,1,NDAY,80.6435,PNL,81.5729,11493.7733,131.9742,0.0115,1625.7475
2004-11-30,2004-12-01,138,1,NDAY,83.9635,PNL,84.8388,11625.7475,120.7857,0.0104,1746.5333
2004-12-21,2004-12-21,137,0,NDAY,85.504,PNL,86.0688,11746.5333,77.3754,0.0066,1823.9086
2004-12-28,2004-12-28,137,0,NDAY,86.2475,PNL,86.6335,11823.9086,52.8895,0.0045,1876.7981
2005-01-04,2005-01-12,137,6,NDAY,86.1188,EXPIRY,84.7677,11876.7981,-185.108,-0.0156,1691.6901
2005-01-25,2005-01-26,139,1,NDAY,83.5809,PNL,83.8096,11691.6901,31.8008,0.0027,1723.4909
2005-02-08,2005-02-08,136,0,NDAY,85.9115,PNL,85.9401,11723.4909,3.8891,0.0003,1727.38
2005-02-15,2005-02-15,135,0,NDAY,86.3619,PNL,86.5978,11727.38,31.8495,0.0027,1759.2295
2005-03-01,2005-03-01,136,0,NDAY,86.3762,PNL,86.6693,11759.2295,39.8637,0.0034,1799.0932
2005-03-22,2005-03-31,138,6,NDAY,84.957,EXPIRY,84.6628,11799.0932,-40.6099,-0.0034,1758.4833
2005-04-12,2005-04-12,138,0,NDAY,84.6125,PNL,85.1939,11758.4833,80.2272,0.0068,1838.7105
2005-07-19,2005-07-19,133,0,NDAY,88.4274,PNL,88.6508,11838.7105,29.7112,0.0025,1868.4217
2005-07-26,2005-07-26,133,0,NDAY,88.8022,PNL,88.8814,11868.4217,10.5427,0.0009,1878.9644
2005-08-02,2005-08-02,133,0,NDAY,89.2633,PNL,89.6381,11878.9644,49.8382,0.0042,1928.8026
2005-08-09,2005-08-09,134,0,NDAY,88.6796,PNL,88.9174,11928.8026,31.8659,0.0027,1960.6684
2005-08-23,2005-08-31,135,6,NDAY,88.2761,PNL,88.3337,11960.6684,7.7798,0.0007,1968.4483
2005-09-06,2005-09-06,135,0,NDAY,88.3914,PNL,89.1408,11968.4483,101.1752,0.0085,2069.6235
2005-09-13,2005-09-21,134,6,NDAY,89.4507,EXPIRY,87.5012,12069.6235,-261.2346,-0.0216,1808.3889
2005-09-27,2005-09-27,134,0,NDAY,87.9426,PNL,87.9643,11808.3889,2.9092,0.0002,1811.2981
2005-10-04,2005-10-05,132,1,NDAY,88.8617,STOP_OUT,86.5749,11811.2981,-301.867,-0.0256,1509.4311
2005-10-11,2005-10-17,133,4,NDAY,86.1117,PNL,86.1986,11509.4311,11.549,0.001,1520.9801
2005-11-01,2005-11-02,132,1,NDAY,87.2624,PNL,88.1091,11520.9801,111.7641,0.0097,1632.7442
2005-11-08,2005-11-08,131,0,NDAY,88.2393,PNL,88.4564,11632.7442,28.441,0.0024,1661.1852
2005-11-15,2005-11-17,130,2,NDAY,89.4117,PNL,90.2006,11661.1852,102.5461,0.0088,1763.7313
