InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2008-06-25,2008-06-25,112,0,LEX,100.3946,PNL,100.4632,11339.6213,7.6828,0.0007,1347.3041
2008-06-30,2008-06-30,116,0,LEX,97.4754,PNL,97.544,11347.3041,7.9572,0.0007,1355.2613
2008-07-07,2008-07-08,117,1,LEX,96.637,PNL,96.98,11355.2613,40.1261,0.0035,1395.3874
2008-07-14,2008-07-18,119,4,LEX,95.4709,PNL,96.0197,11395.3874,65.3046,0.0057,1460.692
2008-08-14,2008-08-14,117,0,LEX,97.4373,PNL,98.733,11460.692,151.5971,0.0132,1612.2891
2008-08-20,2008-08-20,119,0,LEX,97.0943,PNL,97.2392,11612.2891,17.2329,0.0015,1629.522
2008-08-21,2008-08-21,120,0,LEX,96.6065,PNL,97.4068,11629.522,96.0349,0.0083,1725.5569
2008-09-08,2008-09-15,120,5,LEX,97.5897,STOP_OUT,91.5304,11725.5569,-727.1188,-0.062,998.4382
2008-09-18,2008-09-18,122,0,LEX,89.9756,PNL,91.5152,10998.4382,187.8321,0.0171,1186.2702
2008-09-24,2008-09-25,122,1,LEX,91.4929,PNL,92.5968,11186.2702,134.6722,0.012,1320.9425
2008-10-06,2008-10-09,137,3,LEX,82.1405,STOP_OUT,69.53,11320.9425,-1727.636,-0.1526,-406.6936
2008-10-13,2008-10-13,133,0,LEX,71.9601,PNL,77.6942,9593.3064,762.6377,0.0795,355.9441
2008-10-23,2008-10-23,149,0,LEX,69.2157,PNL,70.289,10355.9441,159.9114,0.0154,515.8555
2008-10-27,2008-10-28,159,1,LEX,65.904,PNL,71.8758,10515.8555,949.5133,0.0903,1465.3687
2008-11-10,2008-11-25,157,11,LEX,72.9874,EXPIRY,65.6664,11465.3687,-1149.3972,-0.1002,315.9715
2009-01-08,2009-01-08,148,0,LEX,69.6771,PNL,70.3572,10315.9715,100.6516,0.0098,416.6232
2009-01-12,2009-01-28,151,11,LEX,68.657,EXPIRY,67.5364,10416.6232,-169.205,-0.0162,247.4182
2009-02-11,2009-02-11,158,0,LEX,64.4915,PNL,64.6075,10247.4182,18.3158,0.0018,265.7339
2009-02-12,2009-02-12,161,0,LEX,63.5023,PNL,64.6538,10265.7339,185.391,0.0181,451.1249
2009-02-17,2009-02-23,168,4,LEX,61.949,STOP_OUT,57.6908,10451.1249,-715.3805,-0.0685,-264.2556
2009-03-02,2009-03-11,173,7,LEX,56.0446,PNL,56.1374,9735.7444,16.0444,0.0016,-248.2112
2009-04-08,2009-04-08,152,0,LEX,63.8712,PNL,64.2371,9751.7888,55.6052,0.0057,-192.606
2009-04-15,2009-04-15,150,0,LEX,65.2567,PNL,66.3542,9807.394,164.6206,0.0168,-27.9854
2009-05-13,2009-05-18,142,3,LEX,69.8489,PNL,71.0087,9972.0146,164.6876,0.0165,136.7021
2009-06-17,2009-06-18,142,1,LEX,71.2967,PNL,71.7792,10136.7021,68.5239,0.0068,205.226
2009-07-06,2009-07-06,146,0,LEX,69.6173,PNL,70.2905,10205.226,98.2814,0.0096,303.5074
2009-07-08,2009-07-13,148,3,LEX,69.3433,PNL,70.5253,10303.5074,174.9272,0.017,478.4346
2009-08-12,2009-08-12,134,0,LEX,77.93,PNL,78.9006,10478.4346,130.0608,0.0124,608.4954
2009-09-02,2009-09-02,135,0,LEX,78.1023,PNL,78.1336,10608.4954,4.2268,0.0004,612.7223
2009-09-03,2009-09-03,135,0,LEX,78.5875,PNL,78.7832,10612.7223,26.4176,0.0025,639.1399
2009-09-28,2009-09-28,129,0,LEX,82.4617,PNL,83.6178,10639.1399,149.1389,0.014,788.2788
2009-10-05,2009-10-05,133,0,LEX,80.9281,PNL,81.8089,10788.2788,117.153,0.0109,905.4318
2009-10-22,2009-10-22,128,0,LEX,85.0885,PNL,85.9851,10905.4318,114.7622,0.0105,1020.1939
2009-10-26,2009-11-09,129,10,LEX,85.0964,PNL,86.1738,11020.1939,138.9871,0.0126,1159.1811
2009-11-23,2009-11-23,128,0,LEX,87.0783,PNL,87.1569,11159.1811,10.0669,0.0009,1169.2479
2009-11-30,2009-11-30,129,0,LEX,86.1031,PNL,86.4648,11169.2479,46.6693,0.0042,1215.9172
2009-12-09,2009-12-09,130,0,LEX,86.1817,PNL,86.5278,11215.9172,44.9863,0.004,1260.9035
2009-12-10,2009-12-11,129,1,LEX,87.0625,PNL,87.385,11260.9035,41.5975,0.0037,1302.501
2009-12-21,2009-12-21,129,0,LEX,87.5787,PNL,88.0294,11302.501,58.1407,0.0051,1360.6417
2010-01-04,2010-01-04,127,0,LEX,88.8517,PNL,89.6108,11360.6417,96.403,0.0085,1457.0447
2010-01-13,2010-01-13,127,0,LEX,90.1011,PNL,90.6308,11457.0447,67.2813,0.0059,1524.326
2010-01-19,2010-01-19,128,0,LEX,89.8401,PNL,90.9787,11524.326,145.7431,0.0126,1670.0691
2010-01-25,2010-02-02,133,6,LEX,87.1438,PNL,87.2782,11670.0691,17.8777,0.0015,1687.9468
2010-02-08,2010-02-09,138,1,LEX,84.4001,PNL,84.7796,11687.9468,52.3805,0.0045,1740.3273
2010-02-24,2010-02-24,134,0,LEX,87.0885,PNL,87.6262,11740.3273,72.0492,0.0061,1812.3765
2010-02-25,2010-02-25,136,0,LEX,86.3768,PNL,87.5075,11812.3765,153.7767,0.013,1966.1532
2010-03-01,2010-03-01,136,0,LEX,87.9266,PNL,88.4722,11966.1532,74.1999,0.0062,2040.3531
2010-04-19,2010-04-19,127,0,LEX,94.4896,PNL,95.1247,12040.3531,80.6667,0.0067,2121.0198
2010-04-28,2010-04-28,128,0,LEX,94.5213,PNL,94.7833,12121.0198,33.537,0.0028,2154.5568
2010-04-29,2010-04-29,127,0,LEX,95.355,PNL,95.9584,12154.5568,76.6334,0.0063,2231.1902
2010-05-03,2010-05-03,129,0,LEX,94.7833,PNL,95.5535,12231.1902,99.3486,0.0081,2330.5388
2010-05-05,2010-05-05,133,0,LEX,92.5444,PNL,92.7508,12330.5388,27.4553,0.0022,2357.994
2010-05-06,2010-05-12,133,4,LEX,92.3061,PNL,93.251,12357.994,125.6627,0.0102,2483.6568
2010-05-17,2010-05-20,137,3,LEX,90.6706,STOP_OUT,85.3828,12483.6568,-724.4232,-0.058,1759.2335
2010-05-24,2010-05-27,136,3,LEX,86.1609,PNL,87.9394,11759.2335,241.8746,0.0206,2001.1081
2010-06-02,2010-06-02,139,0,LEX,85.8116,PNL,87.598,12001.1081,248.312,0.0207,2249.4202
2010-06-07,2010-06-10,143,3,LEX,85.1128,PNL,86.6611,12249.4202,221.3973,0.0181,2470.8175
2010-06-23,2010-07-09,142,11,LEX,87.4643,EXPIRY,86.1241,12470.8175,-190.3089,-0.0153,2280.5086
2010-07-19,2010-07-19,143,0,LEX,85.3982,PNL,85.5896,12280.5086,27.3785,0.0022,2307.8871
2010-08-02,2010-08-02,137,0,LEX,89.339,PNL,89.9532,12307.8871,84.1537,0.0068,2392.0407
2010-08-12,2010-08-12,144,0,LEX,85.8768,PNL,86.6586,12392.0407,112.5772,0.0091,2504.6179
2010-08-16,2010-08-16,145,0,LEX,85.813,PNL,86.3634,12504.6179,79.814,0.0064,2584.4319
2010-08-25,2010-08-25,150,0,LEX,83.7229,PNL,84.5127,12584.4319,118.4645,0.0094,2702.8964
2010-08-26,2010-08-27,149,1,LEX,84.9115,PNL,85.2466,12702.8964,49.92,0.0039,2752.8164
2010-08-30,2010-09-01,149,2,LEX,85.0232,PNL,86.5229,12752.8164,223.4567,0.0175,2976.273
2010-10-20,2010-10-20,138,0,LEX,93.7872,PNL,94.5331,12976.273,102.9302,0.0079,3079.2032
2010-10-28,2010-11-02,136,3,LEX,95.4875,PNL,95.8163,13079.2032,44.7185,0.0034,3123.9217
2010-11-10,2010-11-10,134,0,LEX,97.5086,PNL,97.9256,13123.9217,55.8842,0.0043,3179.8059
2010-11-15,2010-12-01,136,11,LEX,96.7065,PNL,97.0514,13179.8059,46.9001,0.0036,3226.706
2010-12-16,2010-12-16,132,0,LEX,99.5938,PNL,100.1071,13226.706,67.7539,0.0051,3294.4599
2011-01-20,2011-01-20,128,0,LEX,103.1651,PNL,103.2618,13294.4599,12.3837,0.0009,3306.8436
2011-01-24,2011-01-24,128,0,LEX,103.4312,PNL,104.0842,13306.8436,83.5919,0.0063,3390.4355
2011-01-31,2011-01-31,129,0,LEX,103.2538,PNL,103.7456,13390.4355,63.4401,0.0047,3453.8756
2011-02-24,2011-02-24,127,0,LEX,105.5193,PNL,105.5596,13453.8756,5.1185,0.0004,3458.9941
2011-03-02,2011-03-02,127,0,LEX,105.4145,PNL,105.7854,13458.9941,47.1009,0.0035,3506.0951
2011-03-03,2011-03-03,126,0,LEX,106.7447,PNL,107.6074,13506.0951,108.6968,0.008,3614.7919
2011-03-16,2011-03-18,131,2,LEX,103.3183,PNL,103.4513,13614.7919,17.4278,0.0013,3632.2197
2011-03-21,2011-03-21,130,0,LEX,104.7388,PNL,105.0546,13632.2197,41.0534,0.003,3673.2731
2011-04-11,2011-04-20,126,7,LEX,107.6943,PNL,107.7753,13673.2731,10.2001,0.0007,3683.4731
2011-05-04,2011-05-10,124,4,LEX,109.8563,PNL,110.0182,13683.4731,20.08,0.0015,3703.5531
2011-06-02,2011-06-10,128,6,LEX,106.8522,STOP_OUT,103.3218,13703.5531,-451.8984,-0.033,3251.6547
2011-06-13,2011-06-14,127,1,LEX,103.5566,PNL,104.7145,13251.6547,147.0598,0.0111,3398.7145
2011-06-16,2011-06-16,130,0,LEX,102.8845,PNL,103.0789,13398.7145,25.2636,0.0019,3423.9781
